Timestamp,Speed,SOC,Pack_Voltage,Pack_Current,Motor_Temp,Controller_Temp
1762013182.88,43.87,66.61,51.62,54.68,56.9,50.8
1762013183.41,46.94,64.74,51.42,50.87,55.4,49.9
1762013183.94,50.21,62.99,51.24,43.36,53.5,49.0
1762013184.47,53.44,61.36,51.07,33.49,51.5,48.2
1762013185.00,56.42,59.89,50.91,23.01,49.2,47.4
1762013185.53,58.93,58.59,50.78,13.73,46.9,46.8
1762013186.06,60.79,57.47,50.66,7.37,44.5,46.2
1762013186.59,61.87,56.55,50.56,5.00,42.2,45.8
1762013187.12,62.12,55.84,50.49,7.05,39.9,45.4
1762013187.65,61.49,55.34,50.44,13.16,37.7,45.2
1762013188.18,60.04,55.06,50.41,22.31,35.7,45.0
1762013188.71,57.86,55.01,50.40,32.79,34.0,45.0
1762013189.24,55.12,55.18,50.42,42.75,32.5,45.1
1762013189.77,51.99,55.57,50.46,50.50,31.3,45.3
1762013190.27,48.91,56.15,50.52,54.45,30.6,45.6
1762013190.80,45.69,56.96,50.61,54.44,30.1,46.0
1762013191.34,42.74,57.97,50.71,50.08,30.0,46.5
1762013191.87,40.29,59.18,50.84,42.16,30.3,47.1
1762013192.40,38.49,60.56,50.98,32.10,31.0,47.8
1762013192.92,37.48,62.11,51.15,21.66,32.0,48.6
1762013193.43,37.31,63.71,51.31,13.10,33.3,49.4
1762013193.96,37.98,65.52,51.50,7.02,34.9,50.3
1762013194.49,39.47,67.44,51.71,5.01,36.8,51.2
1762013195.02,41.66,69.44,51.92,7.42,38.8,52.2
1762013195.55,44.43,71.51,52.13,13.87,41.1,53.3
1762013196.08,47.57,73.62,52.35,23.17,43.4,54.3
1762013196.61,50.85,75.74,52.58,33.68,45.8,55.4
1762013197.14,54.04,77.84,52.80,43.47,48.2,56.4
1762013197.67,56.94,79.92,53.02,50.95,50.5,57.5
1762013198.20,59.34,81.94,53.23,54.71,52.6,58.5
1762013198.73,61.06,83.89,53.43,54.09,54.6,59.4
1762013199.26,61.99,85.73,53.63,49.21,56.3,60.4
1762013199.79,62.06,87.45,53.81,40.95,57.7,61.2
1762013200.29,61.34,88.95,53.96,31.34,58.7,62.0
1762013200.81,59.80,90.39,54.12,20.97,59.5,62.7
1762013201.34,57.54,91.65,54.25,12.17,59.9,63.3
1762013201.85,54.92,92.67,54.36,6.76,60.0,63.8
1762013202.35,51.97,93.52,54.44,5.01,59.7,64.3
1762013202.88,48.68,94.22,54.52,7.46,59.0,64.6
1762013203.41,45.46,94.70,54.57,13.92,58.0,64.8
1762013203.91,42.71,94.94,54.59,22.61,56.7,65.0
1762013204.44,40.26,94.99,54.60,33.12,55.1,65.0
1762013204.94,38.56,94.83,54.58,42.52,53.3,64.9
1762013205.47,37.51,94.44,54.54,50.33,51.2,64.7
1762013206.00,37.32,93.83,54.48,54.52,49.0,64.4
1762013206.50,37.93,93.06,54.40,54.47,46.8,64.0
1762013207.03,39.38,92.05,54.29,50.20,44.4,63.5
1762013207.57,41.57,90.84,54.16,42.31,42.0,62.9
1762013208.10,44.31,89.46,54.02,32.28,39.7,62.2
1762013208.63,47.43,87.91,53.86,21.81,37.6,61.5
1762013209.16,50.73,86.22,53.68,12.79,35.6,60.6
1762013209.69,53.94,84.40,53.49,6.85,33.9,59.7
1762013210.22,56.85,82.48,53.29,5.02,32.4,58.7
1762013210.75,59.27,80.47,53.07,7.62,31.3,57.7
1762013211.28,61.02,78.39,52.86,14.24,30.5,56.7
1762013211.78,61.94,76.42,52.65,22.98,30.1,55.7
1762013212.28,62.10,74.42,52.44,32.88,30.0,54.7
1762013212.78,61.49,72.42,52.23,42.35,30.3,53.7
1762013213.29,60.14,70.44,52.02,49.88,30.9,52.7
1762013213.79,58.14,68.52,51.82,54.22,31.8,51.8
1762013214.32,55.44,66.54,51.61,54.61,33.1,50.8
1762013214.85,52.32,64.66,51.41,50.58,34.7,49.8
1762013215.36,49.25,63.01,51.24,43.47,36.5,49.0
1762013215.86,46.18,61.46,51.08,34.16,38.4,48.2
1762013216.39,43.16,59.97,50.92,23.59,40.6,47.5
1762013216.89,40.74,58.72,50.79,14.65,42.8,46.9
1762013217.40,38.88,57.64,50.68,8.14,45.1,46.3
1762013217.90,37.70,56.73,50.58,5.13,47.4,45.9
1762013218.40,37.28,56.00,50.51,6.12,49.6,45.5
1762013218.93,37.69,55.44,50.45,11.31,51.8,45.2
1762013219.46,38.94,55.11,50.41,19.80,53.8,45.1
1762013219.99,40.90,55.00,50.40,29.89,55.6,45.0
1762013220.50,43.40,55.10,50.41,39.84,57.1,45.1
1762013221.01,46.30,55.41,50.44,48.13,58.3,45.2
1762013221.52,49.42,55.92,50.50,53.47,59.2,45.5
1762013222.02,52.52,56.62,50.57,54.97,59.8,45.8
1762013222.52,55.45,57.51,50.66,52.47,60.0,46.3
1762013223.03,58.03,58.58,50.78,46.31,59.9,46.8
1762013223.54,60.08,59.82,50.91,37.53,59.4,47.4
1762013224.04,61.46,61.20,51.05,27.58,58.6,48.1
1762013224.54,62.10,62.72,51.21,18.06,57.6,48.9
1762013225.04,61.96,64.37,51.38,10.43,56.2,49.7
1762013225.57,60.98,66.22,51.58,5.75,54.4,50.6
1762013226.08,59.33,68.07,51.77,5.30,52.6,51.5
1762013226.58,57.06,69.99,51.97,8.80,50.6,52.5
1762013227.08,54.34,71.96,52.18,15.66,48.4,53.5
1762013227.59,51.31,73.96,52.39,24.86,46.2,54.5
1762013228.09,48.19,75.98,52.60,34.86,43.9,55.5
1762013228.60,45.15,77.99,52.81,44.13,41.7,56.5
1762013229.10,42.40,79.98,53.02,51.13,39.5,57.5
1762013229.61,40.14,81.89,53.22,54.67,37.4,58.4
1762013230.11,38.47,83.74,53.42,54.29,35.6,59.4
1762013230.61,37.50,85.51,53.60,50.02,33.9,60.3
1762013231.12,37.31,87.17,53.78,42.54,32.5,61.1
1762013231.62,37.90,88.70,53.94,33.07,31.4,61.9
1762013232.13,39.24,90.10,54.09,23.07,30.6,62.5
1762013232.63,41.24,91.34,54.22,14.19,30.1,63.2
1762013233.13,43.77,92.42,54.33,7.87,30.0,63.7
1762013233.63,46.65,93.31,54.42,5.09,30.2,64.2
1762013234.14,49.76,94.03,54.50,6.27,30.7,64.5
1762013234.64,52.83,94.55,54.55,11.21,31.6,64.8
1762013235.15,55.75,94.88,54.59,19.24,32.8,64.9
1762013235.71,58.27,95.00,54.60,28.96,34.2,65.0
1762013236.24,60.44,94.90,54.59,39.96,36.1,64.9
1762013236.78,61.72,94.56,54.55,48.67,38.2,64.8
1762013237.31,62.13,93.96,54.49,54.05,40.6,64.5
1762013237.81,61.68,93.24,54.42,54.82,42.7,64.1
1762013238.32,60.48,92.32,54.32,51.67,45.0,63.7
1762013238.84,58.54,91.20,54.20,44.85,47.3,63.1
1762013239.34,56.07,89.93,54.07,35.72,49.5,62.5
1762013239.86,53.12,88.48,53.92,25.44,51.7,61.7
1762013240.37,50.00,86.91,53.75,16.06,53.6,61.0
1762013240.88,46.85,85.21,53.57,8.97,55.4,60.1
1762013241.39,43.88,83.39,53.38,5.32,56.9,59.2
1762013241.91,41.27,81.48,53.18,5.79,58.2,58.2
1762013242.42,39.24,79.51,52.97,10.26,59.1,57.3
1762013242.93,37.89,77.50,52.76,17.97,59.7,56.3
1762013243.46,37.30,75.37,52.54,28.16,60.0,55.2
1762013243.99,37.58,73.26,52.32,38.56,59.9,54.1
1762013244.52,38.71,71.15,52.10,47.49,59.4,53.1
1762013245.05,40.62,69.09,51.88,53.30,58.5,52.0
1762013245.58,43.16,67.09,51.67,54.96,57.3,51.0
1762013246.11,46.15,65.20,51.47,52.20,55.8,50.1
1762013246.64,49.41,63.40,51.28,45.47,54.0,49.2
1762013247.15,52.51,61.82,51.12,36.53,52.1,48.4
1762013247.65,55.42,60.39,50.97,26.63,50.0,47.7
1762013248.18,58.13,59.01,50.82,16.65,47.7,47.0
1762013248.72,60.23,57.83,50.70,9.14,45.3,46.4
1762013249.25,61.60,56.84,50.59,5.31,42.9,45.9
1762013249.78,62.13,56.05,50.51,5.89,40.6,45.5
1762013250.31,61.79,55.48,50.45,10.76,38.4,45.2
1762013250.84,60.60,55.13,50.41,19.05,36.3,45.1
1762013251.34,58.79,55.00,50.40,28.65,34.6,45.0
1762013251.87,56.26,55.08,50.41,39.01,33.0,45.0
1762013252.40,53.23,55.40,50.44,47.87,31.7,45.2
1762013252.93,49.97,55.93,50.50,53.50,30.8,45.5
1762013253.46,46.70,56.67,50.58,54.93,30.2,45.8
1762013253.99,43.67,57.62,50.67,51.96,30.0,46.3
1762013254.52,41.03,58.76,50.79,45.10,30.2,46.9
1762013255.05,39.01,60.08,50.93,35.59,30.7,47.5
1762013255.58,37.73,61.58,51.09,25.05,31.6,48.3
1762013256.11,37.28,63.22,51.26,15.42,32.8,49.1
1762013256.64,37.70,65.00,51.45,8.35,34.4,50.0
1762013257.17,38.97,66.89,51.65,5.12,36.2,50.9
1762013257.70,40.98,68.87,51.86,6.30,38.2,51.9
1762013258.23,43.60,70.92,52.07,11.69,40.4,53.0
1762013258.76,46.65,73.01,52.29,20.31,42.8,54.0
1762013259.29,49.90,75.13,52.51,30.63,45.1,55.1
1762013259.82,53.15,77.24,52.73,40.84,47.5,56.1
1762013260.35,56.16,79.33,52.95,49.16,49.8,57.2
1762013260.88,58.71,81.37,53.17,54.06,52.0,58.2
1762013261.41,60.64,83.34,53.38,54.72,54.0,59.2
1762013261.94,61.80,85.21,53.57,51.02,55.8,60.1
1762013262.47,62.13,86.97,53.76,43.57,57.3,61.0
1762013263.00,61.59,88.60,53.93,33.76,58.5,61.8
1762013263.53,60.21,90.08,54.08,23.25,59.4,62.5
1762013264.06,58.11,91.38,54.22,13.93,59.9,63.2
1762013264.59,55.42,92.50,54.34,7.48,60.0,63.8
1762013265.12,52.33,93.43,54.43,5.01,59.7,64.2
1762013265.65,49.05,94.15,54.51,6.97,59.1,64.6
1762013266.17,45.83,94.65,54.56,12.97,58.1,64.8
1762013266.70,42.88,94.93,54.59,21.99,56.8,65.0
1762013267.24,40.40,94.99,54.60,32.47,55.2,65.0
1762013267.76,38.57,94.83,54.58,42.48,53.3,64.9
1762013268.27,37.56,94.47,54.54,49.90,51.4,64.7
1762013268.80,37.30,93.88,54.48,54.35,49.2,64.4
1762013269.30,37.86,93.12,54.40,54.61,46.9,64.1
1762013269.81,39.19,92.17,54.30,50.86,44.7,63.6
1762013270.34,41.27,90.99,54.18,43.40,42.3,63.0
1762013270.84,43.81,89.71,54.04,34.08,40.1,62.4
1762013271.34,46.72,88.27,53.89,24.08,38.0,61.6
1762013271.84,49.80,86.71,53.73,15.07,36.1,60.9
1762013272.38,53.06,84.92,53.54,8.13,34.3,60.0
1762013272.91,56.10,83.01,53.34,5.08,32.8,59.0
1762013273.41,58.55,81.13,53.14,6.30,31.6,58.1
1762013273.91,60.44,79.20,52.94,11.29,30.7,57.1
1762013274.42,61.66,77.22,52.73,19.25,30.2,56.1
1762013274.92,62.13,75.21,52.52,28.93,30.0,55.1
1762013275.42,61.83,73.21,52.31,38.79,30.1,54.1
1762013275.92,60.77,71.23,52.10,47.19,30.6,53.1
1762013276.45,58.88,69.16,51.89,53.17,31.5,52.1
1762013276.95,56.52,67.28,51.69,55.00,32.6,51.1
1762013277.48,53.54,65.36,51.49,52.60,34.1,50.2
1762013277.99,50.50,63.66,51.31,46.68,35.7,49.3
1762013278.52,47.20,61.97,51.13,37.46,37.7,48.5
1762013279.02,44.28,60.52,50.98,27.61,39.8,47.8
1762013279.52,41.68,59.22,50.84,18.09,41.9,47.1
1762013280.05,39.46,58.00,50.71,10.07,44.3,46.5
1762013280.56,38.03,57.03,50.61,5.75,46.6,46.0
1762013281.06,37.34,56.23,50.53,5.33,48.8,45.6
1762013281.57,37.43,55.63,50.47,8.87,50.9,45.3
1762013282.07,38.30,55.23,50.42,15.79,53.0,45.1
1762013282.57,39.88,55.03,50.40,24.98,54.8,45.0
1762013283.10,42.22,55.03,50.40,35.49,56.4,45.0
1762013283.63,45.08,55.26,50.43,45.04,57.8,45.1
1762013284.15,48.24,55.71,50.47,51.90,58.9,45.4
1762013284.66,51.34,56.33,50.54,54.87,59.6,45.7
1762013285.17,54.40,57.16,50.63,53.85,59.9,46.1
1762013285.67,57.11,58.16,50.73,49.00,60.0,46.6
1762013286.17,59.36,59.32,50.85,41.15,59.6,47.2
1762013286.71,61.08,60.73,51.00,30.91,58.9,47.9
1762013287.24,62.00,62.30,51.17,20.48,57.9,48.7
1762013287.74,62.07,63.92,51.34,12.18,56.6,49.5
1762013288.25,61.36,65.66,51.52,6.71,55.0,50.3
1762013288.76,59.90,67.49,51.71,5.01,53.2,51.2
1762013289.27,57.78,69.42,51.91,7.39,51.2,52.2
1762013289.77,55.16,71.39,52.12,13.39,49.0,53.2
1762013290.27,52.20,73.38,52.33,22.06,46.8,54.2
1762013290.81,48.91,75.51,52.55,32.56,44.4,55.3
1762013291.31,45.84,77.53,52.77,42.14,42.2,56.3
1762013291.82,43.01,79.51,52.97,49.75,40.0,57.3
1762013292.33,40.59,81.47,53.18,54.20,37.9,58.2
1762013292.83,38.76,83.36,53.38,54.71,36.0,59.2
1762013293.34,37.64,85.15,53.57,51.19,34.3,60.1
1762013293.84,37.28,86.82,53.74,44.36,32.8,60.9
1762013294.35,37.71,88.39,53.91,35.14,31.6,61.7
1762013294.86,38.91,89.83,54.06,25.05,30.8,62.4
1762013295.36,40.79,91.11,54.19,15.80,30.2,63.1
1762013295.87,43.26,92.23,54.31,8.81,30.0,63.6
1762013296.37,46.11,93.17,54.41,5.30,30.1,64.1
1762013296.88,49.20,93.92,54.49,5.77,30.6,64.5
1762013297.39,52.32,94.48,54.54,10.14,31.4,64.7
1762013297.89,55.28,94.84,54.58,17.73,32.6,64.9
1762013298.39,57.86,94.99,54.60,27.21,34.0,65.0
1762013298.90,59.96,94.95,54.59,37.26,35.6,65.0
1762013299.41,61.39,94.70,54.57,46.07,37.5,64.8
1762013299.91,62.08,94.25,54.52,52.31,39.5,64.6
1762013300.43,61.97,93.57,54.45,54.97,41.8,64.3
1762013300.94,61.06,92.72,54.36,53.42,44.1,63.9
1762013301.45,59.42,91.69,54.25,48.06,46.3,63.3
1762013301.96,57.17,90.49,54.13,39.79,48.6,62.7
1762013302.46,54.44,89.13,53.98,29.92,50.8,62.1
1762013302.97,51.41,87.63,53.83,20.07,52.8,61.3
1762013303.48,48.28,86.00,53.65,11.84,54.6,60.5
1762013303.99,45.21,84.24,53.47,6.52,56.3,59.6
1762013304.49,42.45,82.39,53.28,5.04,57.6,58.7
1762013305.01,40.13,80.45,53.07,7.67,58.7,57.7
1762013305.51,38.46,78.49,52.87,13.86,59.5,56.7
1762013306.02,37.49,76.46,52.65,22.80,59.9,55.7
1762013306.53,37.31,74.44,52.44,32.79,60.0,54.7
1762013307.04,37.93,72.41,52.23,42.42,59.7,53.7
1762013307.54,39.29,70.43,52.02,49.93,59.1,52.7
1762013308.05,41.32,68.49,51.82,54.26,58.2,51.7
1762013308.55,43.89,66.60,51.62,54.67,56.9,50.8
1762013309.06,46.83,64.81,51.43,51.07,55.4,49.9
1762013309.57,49.95,63.12,51.25,44.06,53.7,49.1
1762013310.07,53.04,61.56,51.09,34.84,51.7,48.3
1762013310.58,55.93,60.13,50.94,24.78,49.6,47.6
1762013311.08,58.42,58.86,50.81,15.59,47.4,46.9
1762013311.58,60.35,57.76,50.69,8.74,45.2,46.4
1762013312.09,61.62,56.82,50.59,5.28,42.9,45.9
1762013312.59,62.13,56.08,50.51,5.78,40.7,45.5
1762013313.09,61.86,55.52,50.45,10.16,38.6,45.3
1762013313.60,60.82,55.16,50.42,17.73,36.6,45.1
1762013314.10,59.07,55.01,50.40,27.30,34.8,45.0
1762013314.60,56.76,55.05,50.41,37.17,33.3,45.0
1762013315.11,54.00,55.30,50.43,45.96,32.0,45.1
1762013315.64,50.78,55.78,50.48,52.49,31.0,45.4
1762013316.14,47.68,56.42,50.55,54.97,30.3,45.7
1762013316.64,44.71,57.26,50.64,53.49,30.0,46.1
1762013317.14,42.02,58.28,50.74,48.25,30.1,46.6
1762013317.65,39.84,59.46,50.87,40.11,30.4,47.2
1762013318.15,38.26,60.82,51.01,30.30,31.1,47.9
1762013318.65,37.42,62.30,51.17,20.49,32.1,48.7
1762013319.16,37.35,63.91,51.34,12.24,33.4,49.5
1762013319.66,38.05,65.63,51.52,6.77,35.0,50.3
1762013320.16,39.49,67.46,51.71,5.01,36.8,51.2
1762013320.67,41.57,69.36,51.91,7.26,38.8,52.2
1762013321.17,44.19,71.34,52.12,13.21,40.9,53.2
1762013321.68,47.15,73.34,52.33,21.86,43.1,54.2
1762013322.19,50.28,75.37,52.54,31.84,45.4,55.2
1762013322.70,53.39,77.40,52.75,41.56,47.7,56.2
1762013323.20,56.26,79.40,52.96,49.39,49.9,57.2
1762013323.71,58.69,81.35,53.17,54.04,52.0,58.2
1762013324.22,60.57,83.25,53.37,54.79,53.9,59.1
1762013324.73,61.74,85.05,53.56,51.51,55.7,60.0
1762013325.24,62.14,86.75,53.73,44.72,57.1,60.9
1762013325.74,61.74,88.32,53.90,35.58,58.3,61.7
1762013326.25,60.57,89.77,54.05,25.45,59.2,62.4
1762013326.76,58.69,91.07,54.19,16.05,59.8,63.0
1762013327.27,56.23,92.20,54.31,8.95,60.0,63.6
1762013327.78,53.36,93.15,54.41,5.33,59.9,64.1
1762013328.29,50.26,93.91,54.49,5.74,59.4,64.5
1762013328.80,47.11,94.47,54.54,10.13,58.6,64.7
1762013329.31,44.12,94.84,54.58,17.78,57.4,64.9
1762013329.83,41.41,95.00,54.60,27.82,55.9,65.0
1762013330.37,39.27,94.93,54.59,38.29,54.2,65.0
1762013330.89,37.88,94.64,54.56,47.22,52.2,64.8
1762013331.42,37.29,94.13,54.51,53.16,50.0,64.6
1762013331.93,37.54,93.46,54.44,55.00,47.9,64.2
1762013332.43,38.56,92.58,54.35,52.86,45.6,63.8
1762013332.94,40.30,91.52,54.23,46.99,43.3,63.3
1762013333.44,42.62,90.30,54.11,38.42,41.1,62.7
1762013333.95,45.39,88.93,53.96,28.50,38.9,62.0
1762013334.45,48.42,87.42,53.80,18.86,37.0,61.2
1762013334.98,51.72,85.68,53.62,10.59,35.0,60.3
1762013335.52,54.88,83.82,53.43,5.81,33.4,59.4
1762013336.05,57.66,81.87,53.22,5.35,32.0,58.4
1762013336.55,59.78,79.95,53.02,8.95,31.0,57.5
1762013337.05,61.28,77.98,52.81,15.90,30.4,56.5
1762013337.55,62.04,75.99,52.60,25.06,30.0,55.5
1762013338.09,62.01,73.86,52.38,35.63,30.1,54.4
1762013338.62,61.12,71.75,52.16,45.19,30.4,53.4
1762013339.15,59.42,69.67,51.94,52.03,31.2,52.3
1762013339.65,57.19,67.77,51.74,54.90,32.3,51.4
1762013340.15,54.49,65.94,51.55,53.81,33.6,50.5
1762013340.69,51.30,64.09,51.35,48.52,35.3,49.5
1762013341.19,48.17,62.46,51.18,40.41,37.1,48.7
1762013341.72,44.99,60.87,51.02,30.12,39.2,47.9
1762013342.23,42.28,59.53,50.88,20.34,41.4,47.3
1762013342.76,39.92,58.27,50.74,11.67,43.7,46.6
1762013343.26,38.32,57.25,50.64,6.48,46.0,46.1
1762013343.77,37.44,56.41,50.55,5.05,48.3,45.7
1762013344.27,37.34,55.76,50.48,7.65,50.4,45.4
1762013344.78,38.02,55.31,50.43,13.81,52.5,45.2
1762013345.29,39.45,55.06,50.41,22.68,54.4,45.0
1762013345.79,41.52,55.01,50.40,32.63,56.0,45.0
1762013346.32,44.28,55.18,50.42,42.72,57.5,45.1
1762013346.82,47.22,55.54,50.46,50.11,58.6,45.3
1762013347.33,50.33,56.11,50.52,54.32,59.4,45.6
1762013347.84,53.46,56.88,50.60,54.61,59.9,45.9
1762013348.35,56.31,57.83,50.70,50.89,60.0,46.4
1762013348.85,58.73,58.95,50.81,43.80,59.8,47.0
1762013349.36,60.59,60.24,50.95,34.47,59.2,47.6
1762013349.87,61.74,61.67,51.10,24.43,58.3,48.3
1762013350.37,62.14,63.25,51.27,15.29,57.1,49.1
1762013350.88,61.74,64.94,51.44,8.53,55.7,50.0
1762013351.38,60.58,66.73,51.63,5.22,53.9,50.9
1762013351.89,58.72,68.62,51.83,5.92,52.0,51.8
1762013352.39,56.30,70.57,52.03,10.51,49.9,52.8
1762013352.90,53.45,72.56,52.24,18.24,47.7,53.8
1762013353.41,50.36,74.58,52.46,27.90,45.5,54.8
1762013353.91,47.26,76.58,52.67,37.80,43.2,55.8
1762013354.44,44.12,78.71,52.89,46.97,40.9,56.9
1762013354.95,41.52,80.68,53.10,52.83,38.7,57.8
1762013355.45,39.45,82.58,53.30,55.00,36.7,58.8
1762013355.96,38.02,84.41,53.49,53.14,34.9,59.7
1762013356.46,37.34,86.14,53.67,47.54,33.4,60.6
1762013356.97,37.44,87.76,53.84,39.16,32.1,61.4
1762013357.47,38.32,89.25,54.00,29.26,31.1,62.1
1762013357.98,39.93,90.60,54.14,19.45,30.4,62.8
1762013358.49,42.15,91.77,54.26,11.41,30.0,63.4
1762013358.99,44.84,92.78,54.37,6.35,30.0,63.9
1762013359.49,47.83,93.61,54.45,5.06,30.4,64.3
1762013360.00,50.97,94.26,54.52,7.78,31.0,64.6
1762013360.50,54.03,94.70,54.57,14.10,32.0,64.9
1762013361.01,56.81,94.95,54.59,22.99,33.3,65.0
1762013361.51,59.12,94.99,54.60,32.95,34.9,65.0
1762013362.02,60.85,94.83,54.58,42.47,36.7,64.9
1762013362.52,61.87,94.47,54.54,49.97,38.6,64.7
1762013363.02,62.13,93.91,54.49,54.26,40.7,64.5
1762013363.53,61.60,93.16,54.41,54.68,43.0,64.1
1762013364.04,60.30,92.21,54.31,51.09,45.2,63.6
1762013364.55,58.31,91.08,54.19,44.01,47.5,63.0
1762013365.06,55.77,89.79,54.05,34.66,49.8,62.4
1762013365.56,52.86,88.35,53.90,24.57,51.9,61.7
1762013366.08,49.72,86.76,53.73,15.33,53.8,60.9
1762013366.58,46.60,85.06,53.56,8.52,55.6,60.0
1762013367.10,43.64,83.23,53.36,5.20,57.1,59.1
1762013367.61,41.09,81.33,53.16,6.00,58.3,58.2
1762013368.12,39.11,79.36,52.96,10.74,59.2,57.2
1762013368.63,37.83,77.37,52.75,18.57,59.8,56.2
1762013369.13,37.29,75.34,52.54,28.32,60.0,55.2
1762013369.64,37.55,73.32,52.32,38.23,59.9,54.2
1762013370.14,38.58,71.33,52.11,46.82,59.4,53.2
1762013370.65,40.32,69.36,51.91,52.75,58.6,52.2
1762013371.15,42.66,67.45,51.71,54.99,57.5,51.2
1762013371.66,45.43,65.63,51.52,53.21,56.2,50.3
1762013372.17,48.50,63.88,51.33,47.66,54.5,49.4
1762013372.67,51.63,62.26,51.16,39.26,52.6,48.6
1762013373.17,54.63,60.78,51.01,29.44,50.6,47.9
1762013373.68,57.31,59.44,50.87,19.72,48.5,47.2
1762013374.18,59.51,58.26,50.74,11.64,46.2,46.6
1762013374.68,61.09,57.25,50.64,6.48,44.0,46.1
1762013375.18,61.98,56.42,50.55,5.04,41.8,45.7
1762013375.68,62.09,55.77,50.48,7.57,39.6,45.4
1762013376.18,61.43,55.32,50.43,13.66,37.6,45.2
1762013376.68,60.03,55.06,50.41,22.33,35.7,45.0
1762013377.18,57.99,55.01,50.40,32.26,34.0,45.0
1762013377.69,55.42,55.15,50.42,41.82,32.6,45.1
1762013378.19,52.49,55.50,50.45,49.52,31.5,45.2
1762013378.69,49.40,56.04,50.51,54.07,30.7,45.5
1762013379.19,46.33,56.77,50.59,54.80,30.2,45.9
1762013379.70,43.47,57.69,50.68,51.60,30.0,46.3
1762013380.23,40.87,58.85,50.80,44.48,30.2,46.9
1762013380.73,38.98,60.11,50.94,35.41,30.7,47.6
1762013381.23,37.75,61.53,51.09,25.36,31.6,48.3
1762013381.77,37.28,63.18,51.26,15.64,32.8,49.1
1762013382.27,37.64,64.86,51.44,8.76,34.3,49.9
1762013382.78,38.77,66.66,51.62,5.28,36.0,50.8
1762013383.31,40.72,68.64,51.83,5.95,38.0,51.8
1762013383.81,43.13,70.57,52.04,10.53,40.1,52.8
1762013384.32,45.97,72.56,52.24,18.27,42.3,53.8
1762013384.82,49.05,74.57,52.46,27.86,44.5,54.8
1762013385.32,52.16,76.59,52.67,37.82,46.8,55.8
1762013385.83,55.12,78.59,52.88,46.51,49.0,56.8
1762013386.34,57.76,80.56,53.08,52.58,51.2,57.8
1762013386.84,59.87,82.47,53.28,54.98,53.2,58.7
1762013387.35,61.34,84.31,53.48,53.34,55.0,59.7
1762013387.85,62.07,86.05,53.66,47.93,56.5,60.5
1762013388.36,62.01,87.67,53.83,39.65,57.9,61.3
1762013388.87,61.16,89.18,53.99,29.75,58.9,62.1
1762013389.37,59.58,90.53,54.13,19.91,59.6,62.8
1762013389.89,57.36,91.74,54.26,11.65,59.9,63.4
1762013390.40,54.63,92.77,54.37,6.41,60.0,63.9
1762013390.91,51.59,93.61,54.45,5.06,59.6,64.3
