Timestamp,Speed,SOC,Pack_Voltage,Pack_Current,Motor_Temp,Controller_Temp
1761957184.45,37.70,85.02,53.55,51.59,34.4,60.0
1761957184.97,37.28,86.79,53.74,44.51,32.8,60.9
1761957185.50,37.73,88.44,53.91,34.85,31.6,61.7
1761957186.04,39.03,89.93,54.07,24.31,30.7,62.5
1761957186.56,41.05,91.25,54.21,14.83,30.2,63.1
1761957187.09,43.68,92.39,54.33,8.02,30.0,63.7
1761957187.62,46.73,93.34,54.43,5.07,30.2,64.2
1761957188.15,49.99,94.08,54.50,6.52,30.8,64.5
1761957188.68,53.23,94.60,54.56,12.11,31.7,64.8
1761957189.21,56.22,94.91,54.59,20.87,33.0,65.0
1761957189.74,58.77,95.00,54.60,31.25,34.6,65.0
1761957190.24,60.59,94.87,54.59,40.88,36.3,64.9
1761957190.77,61.78,94.52,54.55,49.18,38.4,64.8
1761957191.30,62.13,93.96,54.49,54.07,40.6,64.5
1761957191.83,61.62,93.18,54.41,54.72,42.9,64.1
1761957192.36,60.27,92.20,54.31,51.01,45.3,63.6
1761957192.89,58.19,91.02,54.18,43.56,47.7,63.0
1761957193.42,55.50,89.65,54.04,33.66,50.0,62.3
1761957193.95,52.40,88.12,53.88,23.12,52.2,61.6
1761957194.48,49.11,86.44,53.70,13.80,54.2,60.7
1761957195.02,45.88,84.64,53.51,7.39,55.9,59.8
1761957195.54,42.92,82.73,53.31,5.00,57.4,58.9
1761957196.07,40.43,80.74,53.10,7.04,58.6,57.9
1761957196.60,38.59,78.68,52.89,13.12,59.4,56.8
1761957197.13,37.53,76.59,52.67,22.20,59.9,55.8
1761957197.66,37.31,74.47,52.44,32.67,60.0,54.7
1761957198.19,37.96,72.35,52.22,42.67,59.7,53.7
1761957198.73,39.44,70.26,52.00,50.43,59.0,52.6
1761957199.25,41.63,68.23,51.79,54.55,58.0,51.6
1761957199.79,44.38,66.28,51.58,54.32,56.7,50.6
1761957200.32,47.52,64.42,51.39,49.76,55.1,49.7
1761957200.85,50.79,62.69,51.21,41.73,53.2,48.8
1761957201.38,54.00,61.09,51.04,31.61,51.1,48.0
1761957201.91,56.90,59.65,50.89,21.21,48.8,47.3
1761957202.44,59.31,58.37,50.75,12.34,46.5,46.7
1761957202.97,61.04,57.29,50.64,6.62,44.1,46.1
1761957203.50,61.98,56.40,50.55,5.05,41.7,45.7
1761957204.03,62.06,55.73,50.48,7.90,39.5,45.4
1761957204.56,61.29,55.27,50.43,14.65,37.3,45.1
1761957205.09,59.70,55.03,50.40,24.14,35.4,45.0
1761957205.62,57.41,55.02,50.40,34.68,33.7,45.0
1761957206.15,54.58,55.23,50.42,44.38,32.3,45.1
1761957206.68,51.40,55.67,50.47,51.53,31.2,45.3
1761957207.21,48.11,56.32,50.54,54.86,30.4,45.7
1761957207.74,44.95,57.18,50.63,53.77,30.0,46.1
1761957208.27,42.10,58.24,50.74,48.47,30.0,46.6
1761957208.81,39.79,59.50,50.87,39.88,30.4,47.2
1761957209.33,38.18,60.92,51.02,29.58,31.2,48.0
1761957209.86,37.37,62.50,51.19,19.36,32.3,48.7
1761957210.39,37.41,64.21,51.37,11.02,33.7,49.6
1761957210.92,38.31,66.05,51.56,6.01,35.4,50.5
1761957211.45,40.01,67.99,51.76,5.24,37.3,51.5
1761957211.98,42.39,70.02,51.98,8.86,39.5,52.5
1761957212.51,45.27,72.09,52.19,16.21,41.7,53.5
1761957213.04,48.48,74.21,52.42,26.06,44.1,54.6
1761957213.57,51.74,76.31,52.64,36.50,46.5,55.7
1761957214.10,54.89,78.42,52.86,45.86,48.8,56.7
1761957214.63,57.68,80.49,53.08,52.43,51.1,57.7
1761957215.16,59.89,82.49,53.29,54.99,53.2,58.7
1761957215.69,61.40,84.41,53.49,53.14,55.1,59.7
1761957216.22,62.10,86.22,53.68,47.20,56.7,60.6
1761957216.75,61.93,87.92,53.86,38.17,58.0,61.5
1761957217.28,60.90,89.47,54.02,27.68,59.0,62.2
1761957217.81,59.09,90.84,54.16,17.66,59.7,62.9
1761957218.34,56.64,92.04,54.29,9.83,60.0,63.5
1761957218.87,53.68,93.06,54.40,5.53,59.9,64.0
1761957219.40,50.47,93.86,54.48,5.58,59.4,64.4
1761957219.93,47.20,94.46,54.54,9.95,58.6,64.7
1761957220.46,44.10,94.84,54.58,17.87,57.4,64.9
1761957220.99,41.39,95.00,54.60,27.93,55.9,65.0
1761957221.52,39.27,94.93,54.59,38.33,54.2,65.0
1761957222.05,37.87,94.64,54.56,47.29,52.2,64.8
1761957222.58,37.29,94.12,54.51,53.20,50.0,64.6
1761957223.11,37.59,93.40,54.43,54.98,47.7,64.2
1761957223.64,38.73,92.46,54.33,52.33,45.3,63.7
1761957224.17,40.65,91.33,54.21,45.70,42.9,63.2
1761957224.70,43.19,90.01,54.08,36.30,40.6,62.5
1761957225.23,46.19,88.53,53.92,25.80,38.4,61.8
1761957225.76,49.44,86.90,53.75,16.02,36.3,60.9
1761957226.29,52.70,85.13,53.56,8.73,34.5,60.1
1761957226.82,55.75,83.25,53.37,5.21,32.9,59.1
1761957227.35,58.38,81.28,53.16,6.07,31.7,58.1
1761957227.88,60.40,79.24,52.95,11.13,30.8,57.1
1761957228.41,61.69,77.15,52.73,19.58,30.2,56.1
1761957228.94,62.14,75.04,52.50,29.81,30.0,55.0
1761957229.47,61.71,72.91,52.28,40.16,30.2,54.0
1761957230.00,60.45,70.81,52.06,48.68,30.7,52.9
1761957230.53,58.43,68.76,51.85,53.87,31.7,51.9
1761957231.06,55.81,66.79,51.64,54.82,32.9,50.9
1761957231.59,52.77,64.91,51.44,51.39,34.5,50.0
1761957232.12,49.51,63.14,51.25,44.17,36.3,49.1
1761957232.65,46.26,61.50,51.08,34.45,38.3,48.3
1761957233.18,43.24,60.01,50.93,23.88,40.6,47.5
1761957233.71,40.70,58.70,50.79,14.48,42.9,46.8
1761957234.24,38.77,57.57,50.67,7.80,45.3,46.3
1761957234.77,37.61,56.63,50.57,5.04,47.6,45.8
1761957235.30,37.29,55.89,50.49,6.70,49.9,45.4
1761957235.83,37.84,55.38,50.44,12.47,52.1,45.2
1761957236.36,39.21,55.08,50.41,21.35,54.1,45.0
1761957236.89,41.32,55.00,50.40,31.75,55.9,45.0
1761957237.42,44.01,55.15,50.42,41.87,57.4,45.1
1761957237.95,47.10,55.52,50.46,49.86,58.6,45.3
1761957238.48,50.38,56.12,50.52,54.35,59.4,45.6
1761957239.01,53.62,56.92,50.60,54.51,59.9,46.0
1761957239.54,56.56,57.92,50.71,50.35,60.0,46.5
1761957240.07,59.04,59.13,50.83,42.56,59.7,47.1
1761957240.60,60.87,60.51,50.98,32.49,59.1,47.8
1761957241.13,61.91,62.05,51.14,22.06,58.1,48.5
1761957241.66,62.10,63.74,51.32,12.98,56.7,49.4
1761957242.19,61.43,65.55,51.51,6.96,55.1,50.3
1761957242.69,60.04,67.35,51.70,5.00,53.3,51.2
1761957243.22,57.86,69.35,51.91,7.23,51.2,52.2
1761957243.75,55.12,71.42,52.12,13.52,49.0,53.2
1761957244.29,51.98,73.53,52.35,22.75,46.7,54.3
1761957244.82,48.71,75.65,52.57,33.22,44.3,55.3
1761957245.34,45.50,77.75,52.79,43.12,41.9,56.4
1761957245.87,42.59,79.83,53.01,50.71,39.6,57.4
1761957246.41,40.17,81.86,53.22,54.64,37.5,58.4
1761957246.93,38.42,83.80,53.42,54.21,35.5,59.4
1761957247.46,37.46,85.65,53.62,49.52,33.8,60.3
1761957247.99,37.34,87.38,53.80,41.35,32.4,61.2
1761957248.52,38.09,88.97,53.97,31.20,31.2,62.0
1761957249.05,39.65,90.41,54.12,20.82,30.5,62.7
1761957249.58,41.92,91.67,54.25,12.06,30.1,63.3
1761957250.11,44.71,92.74,54.36,6.50,30.0,63.9
1761957250.64,47.86,93.62,54.45,5.07,30.4,64.3
1761957251.17,51.15,94.29,54.53,8.06,31.1,64.6
1761957251.70,54.33,94.74,54.57,14.92,32.2,64.9
1761957252.23,57.19,94.97,54.60,24.47,33.5,65.0
1761957252.76,59.52,94.98,54.60,34.97,35.2,65.0
1761957253.29,61.18,94.76,54.57,44.59,37.1,64.9
1761957253.82,62.03,94.32,54.53,51.65,39.3,64.7
1761957254.35,62.03,93.66,54.46,54.88,41.5,64.3
1761957254.88,61.16,92.79,54.37,53.69,43.9,63.9
1761957255.41,59.49,91.73,54.26,48.31,46.3,63.4
1761957255.94,57.15,90.48,54.13,39.69,48.6,62.7
1761957256.47,54.27,89.05,53.98,29.34,50.9,62.0
1761957257.00,51.10,87.47,53.81,19.15,53.0,61.2
1761957257.52,47.82,85.75,53.63,10.85,54.9,60.4
1761957258.05,44.67,83.90,53.43,5.93,56.6,59.5
1761957258.58,41.88,81.96,53.23,5.28,57.9,58.5
1761957259.12,39.62,79.93,53.02,9.01,59.0,57.5
1761957259.65,38.07,77.85,52.80,16.45,59.7,56.4
1761957260.18,37.34,75.75,52.58,26.27,60.0,55.4
1761957260.70,37.46,73.64,52.36,36.74,59.9,54.3
1761957261.24,38.44,71.53,52.14,46.05,59.5,53.3
1761957261.77,40.21,69.47,51.92,52.51,58.7,52.2
1761957262.29,42.62,67.48,51.71,54.99,57.6,51.2
1761957262.82,45.55,65.56,51.51,53.06,56.1,50.3
1761957263.35,48.77,63.74,51.32,47.04,54.4,49.4
1761957263.88,52.03,62.06,51.14,38.04,52.4,48.5
1761957264.41,55.17,60.51,50.98,27.53,50.2,47.8
1761957264.94,57.90,59.13,50.83,17.51,47.9,47.1
1761957265.48,60.07,57.93,50.71,9.68,45.6,46.5
1761957266.01,61.51,56.92,50.60,5.49,43.2,46.0
1761957266.54,62.12,56.12,50.52,5.64,40.8,45.6
1761957267.07,61.86,55.53,50.46,10.11,38.6,45.3
1761957267.57,60.85,55.17,50.42,17.55,36.7,45.1
1761957268.09,59.03,55.01,50.40,27.51,34.8,45.0
1761957268.62,56.54,55.07,50.41,37.98,33.2,45.0
1761957269.15,53.58,55.35,50.44,47.03,31.9,45.2
1761957269.68,50.35,55.85,50.49,53.06,30.9,45.4
1761957270.22,47.07,56.58,50.57,54.99,30.3,45.8
1761957270.72,44.15,57.45,50.66,52.74,30.0,46.2
1761957271.25,41.42,58.56,50.77,46.42,30.1,46.8
1761957271.78,39.28,59.86,50.91,37.19,30.6,47.4
1761957272.31,37.88,61.33,51.06,26.74,31.4,48.2
1761957272.83,37.30,62.94,51.23,16.87,32.6,49.0
1761957273.36,37.57,64.69,51.42,9.30,34.1,49.8
1761957273.89,38.70,66.57,51.61,5.36,35.9,50.8
1761957274.39,40.46,68.41,51.81,5.64,37.8,51.7
1761957274.92,42.96,70.45,52.02,10.13,39.9,52.7
1761957275.45,45.94,72.54,52.24,18.17,42.2,53.8
1761957275.98,49.18,74.66,52.46,28.29,44.6,54.8
1761957276.52,52.45,76.78,52.69,38.72,47.0,55.9
1761957277.05,55.53,78.88,52.91,47.58,49.3,56.9
1761957277.57,58.19,80.92,53.12,53.32,51.5,58.0
1761957278.10,60.28,82.91,53.33,54.96,53.6,59.0
1761957278.63,61.62,84.81,53.53,52.17,55.4,59.9
1761957279.16,62.13,86.60,53.72,45.47,57.0,60.8
1761957279.69,61.78,88.25,53.89,36.04,58.3,61.6
1761957280.22,60.58,89.77,54.05,25.52,59.2,62.4
1761957280.75,58.63,91.11,54.19,15.81,59.8,63.1
1761957281.28,56.04,92.28,54.31,8.57,60.0,63.6
1761957281.81,53.02,93.25,54.42,5.17,59.8,64.1
1761957282.34,49.77,94.01,54.50,6.17,59.3,64.5
1761957282.87,46.51,94.56,54.55,11.39,58.4,64.8
1761957283.41,43.46,94.89,54.59,19.94,57.1,64.9
1761957283.94,40.87,95.00,54.60,30.23,55.6,65.0
1761957284.47,38.89,94.88,54.59,40.52,53.7,64.9
1761957285.00,37.66,94.54,54.55,48.95,51.7,64.8
1761957285.53,37.28,93.98,54.49,53.97,49.5,64.5
1761957286.06,37.77,93.21,54.41,54.77,47.2,64.1
1761957286.59,39.09,92.23,54.31,51.20,44.8,63.6
1761957287.12,41.15,91.06,54.19,43.85,42.4,63.0
1761957287.65,43.81,89.70,54.04,34.05,40.1,62.4
1761957288.18,46.88,88.19,53.88,23.55,37.9,61.6
1761957288.71,50.15,86.52,53.71,14.18,35.9,60.8
1761957289.21,53.21,84.83,53.53,7.88,34.2,59.9
1761957289.74,56.21,82.94,53.33,5.05,32.7,59.0
1761957290.27,58.75,80.95,53.13,6.62,31.5,58.0
1761957290.80,60.67,78.90,52.91,12.32,30.6,57.0
1761957291.33,61.82,76.81,52.69,21.12,30.1,55.9
1761957291.86,62.13,74.70,52.47,31.52,30.0,54.8
1761957292.39,61.57,72.58,52.25,41.68,30.2,53.8
1761957292.92,60.18,70.49,52.03,49.74,30.9,52.7
1761957293.45,58.06,68.45,51.81,54.31,31.8,51.7
1761957293.98,55.35,66.48,51.61,54.56,33.1,50.7
1761957294.51,52.27,64.62,51.41,50.48,34.7,49.8
1761957295.04,49.00,62.88,51.23,42.78,36.6,48.9
1761957295.57,45.78,61.26,51.06,32.82,38.7,48.1
1761957296.09,42.83,59.80,50.90,22.37,40.9,47.4
1761957296.63,40.36,58.51,50.77,13.24,43.2,46.8
1761957297.16,38.54,57.41,50.65,7.09,45.6,46.2
1761957297.66,37.54,56.54,50.56,5.00,47.9,45.8
1761957298.19,37.31,55.83,50.49,7.10,50.2,45.4
1761957298.72,37.94,55.33,50.44,13.27,52.3,45.2
1761957299.25,39.40,55.06,50.41,22.43,54.3,45.0
1761957299.78,41.58,55.01,50.40,32.87,56.1,45.0
1761957300.31,44.32,55.18,50.42,42.83,57.5,45.1
1761957300.84,47.44,55.58,50.46,50.51,58.7,45.3
1761957301.37,50.71,56.19,50.52,54.58,59.5,45.6
1761957301.90,53.93,57.01,50.61,54.28,59.9,46.0
1761957302.43,56.83,58.04,50.72,49.71,60.0,46.5
1761957302.96,59.26,59.26,50.85,41.62,59.7,47.1
1761957303.49,61.01,60.66,50.99,31.44,59.0,47.8
1761957304.02,61.97,62.21,51.16,21.03,57.9,48.6
1761957304.55,62.07,63.91,51.34,12.25,56.6,49.5
1761957305.08,61.31,65.73,51.53,6.58,54.9,50.4
1761957305.61,59.74,67.66,51.73,5.06,53.0,51.3
1761957306.14,57.47,69.67,51.94,7.97,50.9,52.3
1761957306.67,54.65,71.74,52.16,14.79,48.6,53.4
1761957307.20,51.48,73.86,52.38,24.34,46.3,54.4
1761957307.73,48.19,75.98,52.60,34.87,43.9,55.5
1761957308.26,45.03,78.08,52.82,44.48,41.6,56.5
1761957308.79,42.16,80.16,53.04,51.62,39.3,57.6
1761957309.32,39.83,82.19,53.25,54.87,37.1,58.6
1761957309.85,38.20,84.12,53.46,53.70,35.2,59.6
1761957310.38,37.37,85.96,53.65,48.32,33.5,60.5
1761957310.92,37.41,87.67,53.83,39.69,32.1,61.3
1761957311.45,38.31,89.24,54.00,29.31,31.1,62.1
1761957311.98,40.02,90.65,54.14,19.03,30.4,62.8
1761957312.51,42.40,91.88,54.27,10.75,30.0,63.4
1761957313.04,45.28,92.92,54.38,5.90,30.1,64.0
1761957313.57,48.47,93.76,54.47,5.29,30.5,64.4
1761957314.10,51.74,94.39,54.54,9.05,31.3,64.7
1761957314.63,54.87,94.80,54.58,16.49,32.4,64.9
1761957315.16,57.67,94.99,54.60,26.40,33.8,65.0
1761957315.69,59.89,94.95,54.59,36.88,35.6,65.0
1761957316.22,61.40,94.69,54.57,46.17,37.5,64.8
1761957316.75,62.10,94.21,54.52,52.60,39.7,64.6
1761957317.28,61.92,93.51,54.44,55.00,42.0,64.3
1761957317.81,60.90,92.61,54.35,52.96,44.3,63.8
1761957318.31,59.22,91.57,54.24,47.33,46.6,63.3
1761957318.84,56.80,90.30,54.11,38.43,48.9,62.7
1761957319.37,53.89,88.86,53.96,28.03,51.1,61.9
1761957319.90,50.67,87.25,53.79,17.93,53.2,61.1
1761957320.43,47.40,85.51,53.60,9.99,55.1,60.3
1761957320.96,44.28,83.65,53.41,5.59,56.7,59.3
1761957321.49,41.55,81.70,53.20,5.52,58.1,58.4
1761957322.02,39.37,79.66,52.99,9.79,59.1,57.3
1761957322.55,37.93,77.59,52.77,17.61,59.7,56.3
1761957323.08,37.30,75.47,52.55,27.65,60.0,55.2
1761957323.61,37.55,73.35,52.33,38.13,59.9,54.2
1761957324.14,38.64,71.25,52.11,47.14,59.4,53.1
1761957324.67,40.51,69.19,51.89,53.11,58.6,52.1
1761957325.20,43.04,67.18,51.68,54.98,57.4,51.1
1761957325.73,46.02,65.28,51.48,52.41,55.9,50.1
1761957326.26,49.24,63.49,51.29,45.89,54.1,49.2
1761957326.76,52.32,61.92,51.13,37.13,52.2,48.5
1761957327.29,55.42,60.38,50.97,26.61,50.0,47.7
1761957327.82,58.12,59.02,50.82,16.71,47.7,47.0
1761957328.35,60.22,57.84,50.70,9.18,45.4,46.4
1761957328.88,61.59,56.85,50.59,5.32,43.0,45.9
1761957329.38,62.12,56.10,50.52,5.71,40.8,45.5
1761957329.91,61.84,55.51,50.45,10.29,38.5,45.3
1761957330.44,60.72,55.15,50.42,18.35,36.5,45.1
1761957330.97,58.82,55.00,50.40,28.52,34.6,45.0
1761957331.50,56.29,55.08,50.41,38.91,33.0,45.0
1761957332.03,53.30,55.39,50.44,47.72,31.8,45.2
1761957332.56,50.08,55.91,50.50,53.39,30.8,45.5
1761957333.09,46.81,56.64,50.57,54.95,30.2,45.8
1761957333.62,43.76,57.58,50.67,52.11,30.0,46.3
1761957334.15,41.10,58.72,50.79,45.35,30.2,46.9
1761957334.68,39.05,60.05,50.93,35.83,30.7,47.5
1761957335.21,37.75,61.54,51.09,25.30,31.6,48.3
1761957335.74,37.28,63.18,51.26,15.63,32.8,49.1
1761957336.27,37.68,64.95,51.44,8.49,34.3,50.0
1761957336.80,38.92,66.83,51.64,5.16,36.2,50.9
1761957337.33,40.91,68.81,51.85,6.21,38.2,51.9
1761957337.86,43.52,70.86,52.07,11.49,40.4,52.9
1761957338.39,46.55,72.95,52.28,20.01,42.7,54.0
1761957338.92,49.82,75.07,52.51,30.35,45.1,55.0
1761957339.45,53.06,77.18,52.73,40.58,47.4,56.1
1761957339.98,56.08,79.28,52.95,48.98,49.8,57.1
1761957340.51,58.65,81.32,53.16,53.99,52.0,58.2
1761957341.04,60.60,83.29,53.37,54.76,54.0,59.1
1761957341.58,61.79,85.16,53.57,51.16,55.8,60.1
1761957342.10,62.13,86.95,53.75,43.71,57.3,61.0
1761957342.64,61.59,88.59,53.93,33.83,58.5,61.8
1761957343.15,60.31,90.00,54.08,23.79,59.3,62.5
1761957343.67,58.24,91.31,54.21,14.39,59.9,63.2
1761957344.18,55.70,92.40,54.33,7.95,60.0,63.7
1761957344.69,52.79,93.31,54.42,5.09,59.8,64.2
1761957345.19,49.71,94.02,54.50,6.22,59.3,64.5
1761957345.72,46.46,94.57,54.55,11.50,58.4,64.8
1761957346.23,43.51,94.89,54.59,19.78,57.1,64.9
1761957346.74,41.04,95.00,54.60,29.47,55.7,65.0
1761957347.29,39.01,94.90,54.59,39.79,53.9,64.9
1761957347.79,37.74,94.58,54.56,48.27,51.9,64.8
1761957348.33,37.28,94.05,54.50,53.64,49.7,64.5
1761957348.85,37.69,93.29,54.42,54.88,47.4,64.1
1761957349.36,38.88,92.36,54.32,51.86,45.1,63.7
1761957349.89,40.86,91.21,54.20,44.93,42.7,63.1
1761957350.40,43.28,89.97,54.07,35.99,40.5,62.5
1761957350.91,46.20,88.53,53.92,25.75,38.4,61.8
1761957351.44,49.49,86.87,53.75,15.89,36.3,60.9
1761957351.94,52.58,85.20,53.57,8.95,34.6,60.1
1761957352.47,55.65,83.32,53.37,5.26,33.0,59.2
1761957352.99,58.29,81.35,53.17,5.96,31.7,58.2
1761957353.52,60.34,79.33,52.95,10.86,30.8,57.2
1761957354.05,61.65,77.24,52.73,19.17,30.2,56.1
1761957354.58,62.14,75.12,52.51,29.41,30.0,55.1
1761957355.11,61.75,73.00,52.29,39.73,30.2,54.0
1761957355.64,60.53,70.91,52.07,48.33,30.7,53.0
1761957356.17,58.55,68.87,51.86,53.70,31.6,51.9
1761957356.70,55.97,66.90,51.65,54.88,32.8,50.9
1761957357.23,52.93,65.00,51.45,51.66,34.4,50.0
1761957357.76,49.68,63.23,51.26,44.61,36.2,49.1
1761957358.29,46.42,61.58,51.09,34.95,38.2,48.3
1761957358.81,43.41,60.09,50.93,24.47,40.4,47.5
1761957359.35,40.82,58.76,50.80,14.93,42.8,46.9
1761957359.88,38.85,57.62,50.68,8.05,45.1,46.3
1761957360.40,37.65,56.67,50.58,5.07,47.5,45.8
1761957360.93,37.28,55.93,50.50,6.49,49.8,45.5
1761957361.46,37.79,55.40,50.44,12.08,52.0,45.2
1761957362.00,39.13,55.09,50.41,20.87,54.0,45.0
1761957362.52,41.19,55.00,50.40,31.20,55.8,45.0
1761957363.05,43.85,55.14,50.41,41.35,57.3,45.1
1761957363.58,46.93,55.50,50.45,49.51,58.5,45.2
1761957364.11,50.20,56.08,50.51,54.21,59.4,45.5
1761957364.64,53.44,56.87,50.60,54.62,59.9,45.9
1761957365.17,56.41,57.87,50.70,50.68,60.0,46.4
1761957365.70,58.91,59.05,50.83,43.08,59.7,47.0
1761957366.23,60.78,60.42,50.97,33.16,59.1,47.7
1761957366.76,61.87,61.94,51.13,22.72,58.1,48.5
1761957367.26,62.13,63.51,51.29,14.03,56.9,49.3
1761957367.79,61.56,65.30,51.48,7.53,55.3,50.2
1761957368.32,60.17,67.21,51.68,5.01,53.5,51.1
1761957368.85,58.06,69.19,51.89,6.90,51.4,52.1
1761957369.38,55.35,71.25,52.11,12.89,49.2,53.1
1761957369.88,52.43,73.24,52.32,21.37,47.0,54.1
1761957370.41,49.15,75.36,52.54,31.79,44.6,55.2
1761957370.94,45.92,77.47,52.76,41.89,42.2,56.2
1761957371.47,42.95,79.56,52.98,49.90,39.9,57.3
1761957372.00,40.46,81.59,53.19,54.35,37.8,58.3
1761957372.53,38.62,83.54,53.40,54.53,35.8,59.3
1761957373.05,37.54,85.40,53.59,50.39,34.0,60.2
1761957373.58,37.31,87.15,53.78,42.64,32.5,61.1
1761957374.12,37.94,88.77,53.95,32.62,31.4,61.9
1761957374.64,39.40,90.22,54.10,22.15,30.6,62.6
1761957375.17,41.57,91.51,54.23,13.11,30.1,63.3
1761957375.70,44.31,92.61,54.35,7.02,30.0,63.8
1761957376.23,47.43,93.51,54.44,5.00,30.3,64.3
1761957376.76,50.71,94.21,54.52,7.41,31.0,64.6
1761957377.29,53.90,94.69,54.57,13.78,32.0,64.8
1761957377.82,56.82,94.95,54.59,23.04,33.3,65.0
1761957378.32,59.12,94.99,54.60,32.94,34.9,65.0
1761957378.85,60.92,94.82,54.58,42.89,36.8,64.9
1761957379.35,61.90,94.45,54.54,50.23,38.7,64.7
1761957379.88,62.11,93.85,54.48,54.48,41.0,64.4
1761957380.38,61.51,93.08,54.40,54.53,43.2,64.0
1761957380.91,60.09,92.08,54.29,50.37,45.5,63.5
1761957381.44,57.94,90.88,54.17,42.62,47.9,62.9
1761957381.97,55.20,89.51,54.02,32.60,50.2,62.3
1761957382.50,52.10,87.97,53.86,22.17,52.4,61.5
1761957383.03,48.83,86.30,53.69,13.12,54.3,60.6
1761957383.56,45.62,84.49,53.50,7.04,56.1,59.7
1761957384.09,42.69,82.57,53.30,5.00,57.5,58.8
1761957384.62,40.25,80.57,53.08,7.40,58.7,57.8
1761957385.14,38.47,78.51,52.87,13.77,59.5,56.8
1761957385.68,37.47,76.41,52.65,23.05,59.9,55.7
1761957386.21,37.33,74.28,52.42,33.57,60.0,54.6
1761957386.74,38.06,72.17,52.20,43.44,59.7,53.6
1761957387.27,39.59,70.09,51.98,50.92,59.0,52.5
1761957387.80,41.84,68.07,51.77,54.70,57.9,51.5
1761957388.33,44.63,66.12,51.57,54.10,56.6,50.6
1761957388.86,47.78,64.28,51.37,49.24,54.9,49.6
1761957389.39,51.05,62.56,51.19,40.99,53.0,48.8
1761957389.92,54.24,60.97,51.03,30.79,50.9,48.0
1761957390.45,57.12,59.54,50.88,20.41,48.6,47.3
1761957390.98,59.48,58.28,50.74,11.73,46.3,46.6
1761957391.51,61.15,57.21,50.63,6.33,43.9,46.1
1761957392.04,62.02,56.34,50.54,5.12,41.5,45.7
1761957392.57,62.03,55.69,50.47,8.31,39.3,45.3
1761957393.10,61.19,55.25,50.43,15.33,37.2,45.1
1761957393.63,59.54,55.03,50.40,24.95,35.2,45.0
1761957394.16,57.21,55.03,50.40,35.45,33.6,45.0
1761957394.69,54.36,55.26,50.43,44.99,32.2,45.1
1761957395.19,51.33,55.68,50.47,51.66,31.1,45.3
1761957395.72,48.04,56.34,50.54,54.88,30.4,45.7
1761957396.25,44.88,57.20,50.63,53.70,30.0,46.1
1761957396.78,42.06,58.26,50.74,48.36,30.1,46.6
1761957397.31,39.77,59.51,50.87,39.77,30.4,47.3
1761957397.84,38.17,60.93,51.02,29.46,31.2,48.0
1761957398.36,37.36,62.52,51.19,19.23,32.3,48.8
1761957398.90,37.42,64.25,51.37,10.88,33.7,49.6
1761957399.42,38.34,66.08,51.56,5.96,35.4,50.5
1761957399.95,40.04,68.02,51.77,5.26,37.4,51.5
1761957400.48,42.42,70.04,51.98,8.92,39.5,52.5
1761957401.01,45.31,72.12,52.20,16.33,41.8,53.6
1761957401.54,48.52,74.23,52.42,26.19,44.1,54.6
1761957402.07,51.80,76.35,52.64,36.68,46.5,55.7
1761957402.60,54.94,78.46,52.86,46.02,48.9,56.7
