Timestamp,Speed,SOC,Pack_Voltage,Pack_Current,Motor_Temp,Controller_Temp
1761959343.75,46.56,56.71,50.58,54.89,30.2,45.9
1761959344.29,43.50,57.68,50.68,51.67,30.0,46.3
1761959344.82,40.90,58.83,50.80,44.61,30.2,46.9
1761959345.35,38.92,60.16,50.94,35.00,30.7,47.6
1761959345.85,37.73,61.57,51.09,25.08,31.6,48.3
1761959346.38,37.28,63.21,51.26,15.47,32.8,49.1
1761959346.91,37.70,65.00,51.45,8.36,34.4,50.0
1761959347.44,38.96,66.88,51.65,5.13,36.2,50.9
1761959347.97,40.97,68.86,51.86,6.29,38.2,51.9
1761959348.50,43.60,70.92,52.07,11.68,40.4,53.0
1761959349.03,46.65,73.01,52.29,20.31,42.8,54.0
1761959349.56,49.91,75.13,52.51,30.63,45.1,55.1
1761959350.09,53.16,77.25,52.74,40.88,47.5,56.1
1761959350.62,56.16,79.33,52.96,49.17,49.8,57.2
1761959351.15,58.71,81.36,53.17,54.06,52.0,58.2
1761959351.68,60.65,83.34,53.38,54.72,54.0,59.2
1761959352.21,61.81,85.22,53.57,51.00,55.8,60.1
1761959352.74,62.13,86.98,53.76,43.56,57.3,61.0
1761959353.27,61.59,88.60,53.93,33.74,58.5,61.8
1761959353.80,60.21,90.08,54.08,23.22,59.4,62.5
1761959354.33,58.09,91.39,54.22,13.88,59.9,63.2
1761959354.86,55.41,92.51,54.34,7.47,60.0,63.8
1761959355.39,52.32,93.43,54.44,5.01,59.7,64.2
1761959355.92,49.04,94.15,54.51,6.97,59.1,64.6
1761959356.45,45.82,94.65,54.56,13.00,58.1,64.8
1761959356.98,42.86,94.94,54.59,22.08,56.8,65.0
1761959357.51,40.38,94.99,54.60,32.55,55.2,65.0
1761959358.04,38.55,94.83,54.58,42.58,53.3,64.9
1761959358.57,37.51,94.44,54.54,50.35,51.2,64.7
1761959359.10,37.32,93.83,54.48,54.52,49.0,64.4
1761959359.60,37.93,93.06,54.40,54.48,46.8,64.0
1761959360.13,39.37,92.06,54.29,50.25,44.4,63.5
1761959360.66,41.53,90.86,54.17,42.46,42.1,62.9
1761959361.18,44.22,89.50,54.02,32.58,39.8,62.3
1761959361.71,47.33,87.97,53.86,22.15,37.6,61.5
1761959362.23,50.59,86.29,53.69,13.12,35.7,60.6
1761959362.76,53.80,84.48,53.50,7.03,33.9,59.7
1761959363.29,56.72,82.57,53.30,5.00,32.5,58.8
1761959363.82,59.17,80.57,53.08,7.40,31.3,57.8
1761959364.35,60.95,78.51,52.87,13.79,30.5,56.8
1761959364.88,61.94,76.41,52.65,23.02,30.1,55.7
1761959365.41,62.09,74.30,52.43,33.48,30.0,54.7
1761959365.94,61.37,72.18,52.20,43.39,30.3,53.6
1761959366.47,59.83,70.10,51.99,50.90,31.0,52.6
1761959367.00,57.59,68.08,51.77,54.69,32.1,51.5
1761959367.53,54.80,66.13,51.57,54.11,33.4,50.6
1761959368.06,51.67,64.29,51.38,49.29,35.1,49.6
1761959368.59,48.39,62.57,51.19,41.06,37.0,48.8
1761959369.12,45.19,60.97,51.03,30.81,39.1,48.0
1761959369.65,42.31,59.54,50.88,20.45,41.4,47.3
1761959370.18,39.96,58.29,50.75,11.80,43.7,46.6
1761959370.71,38.28,57.22,50.63,6.35,46.1,46.1
1761959371.24,37.40,56.35,50.54,5.11,48.4,45.7
1761959371.77,37.38,55.69,50.47,8.28,50.7,45.3
1761959372.30,38.23,55.25,50.43,15.31,52.8,45.1
1761959372.83,39.87,55.03,50.40,24.91,54.8,45.0
1761959373.36,42.20,55.03,50.40,35.42,56.4,45.0
1761959373.89,45.05,55.26,50.43,44.96,57.8,45.1
1761959374.42,48.24,55.71,50.47,51.89,58.9,45.4
1761959374.95,51.52,56.37,50.54,54.92,59.6,45.7
1761959375.48,54.70,57.25,50.64,53.51,60.0,46.1
1761959376.01,57.49,58.32,50.75,47.97,59.9,46.7
1761959376.54,59.76,59.59,50.88,39.20,59.5,47.3
1761959377.07,61.33,61.03,51.03,28.81,58.8,48.0
1761959377.60,62.08,62.62,51.20,18.63,57.6,48.8
1761959378.13,61.96,64.35,51.38,10.49,56.2,49.7
1761959378.67,60.99,66.21,51.58,5.78,54.5,50.6
1761959379.19,59.24,68.15,51.78,5.37,52.5,51.6
1761959379.73,56.81,70.19,51.99,9.34,50.3,52.6
1761959380.26,53.89,72.26,52.21,16.95,48.1,53.6
1761959380.79,50.68,74.37,52.43,26.88,45.7,54.7
1761959381.31,47.41,76.49,52.66,37.33,43.3,55.7
1761959381.84,44.29,78.59,52.88,46.51,41.0,56.8
1761959382.38,41.55,80.66,53.09,52.79,38.7,57.8
1761959382.90,39.38,82.65,53.30,55.00,36.7,58.8
1761959383.43,37.93,84.56,53.50,52.80,34.8,59.8
1761959383.96,37.30,86.36,53.69,46.57,33.2,60.7
1761959384.49,37.54,88.04,53.87,37.38,31.9,61.5
1761959385.02,38.63,89.57,54.03,26.94,30.9,62.3
1761959385.55,40.48,90.93,54.17,17.02,30.3,63.0
1761959386.08,42.98,92.12,54.30,9.40,30.0,63.6
1761959386.61,45.96,93.12,54.40,5.39,30.1,64.1
1761959387.14,49.18,93.91,54.49,5.75,30.6,64.5
1761959387.67,52.44,94.49,54.55,10.38,31.5,64.7
1761959388.20,55.52,94.86,54.59,18.50,32.7,64.9
1761959388.73,58.20,95.00,54.60,28.68,34.2,65.0
1761959389.26,60.28,94.91,54.59,39.03,36.0,65.0
1761959389.79,61.62,94.61,54.56,47.81,38.0,64.8
1761959390.32,62.13,94.08,54.50,53.44,40.1,64.5
1761959390.85,61.78,93.34,54.43,54.94,42.5,64.2
1761959391.38,60.59,92.39,54.33,52.01,44.8,63.7
1761959391.88,58.77,91.33,54.21,45.70,47.1,63.2
1761959392.41,56.20,90.00,54.08,36.21,49.4,62.5
1761959392.94,53.21,88.52,53.92,25.73,51.6,61.8
1761959393.47,49.97,86.89,53.75,15.99,53.7,60.9
1761959394.00,46.71,85.12,53.56,8.71,55.5,60.1
1761959394.53,43.65,83.24,53.36,5.20,57.1,59.1
1761959395.06,41.02,81.26,53.16,6.09,58.3,58.1
1761959395.59,38.99,79.22,52.94,11.22,59.2,57.1
1761959396.12,37.72,77.12,52.72,19.68,59.8,56.1
1761959396.65,37.28,75.00,52.50,29.99,60.0,55.0
1761959397.18,37.71,72.90,52.28,40.23,59.8,53.9
1761959397.71,38.98,70.81,52.06,48.70,59.3,52.9
1761959398.23,40.98,68.77,51.85,53.86,58.3,51.9
1761959398.76,43.60,66.79,51.64,54.82,57.1,50.9
1761959399.29,46.65,64.91,51.44,51.39,55.5,50.0
1761959399.82,49.92,63.14,51.25,44.15,53.7,49.1
1761959400.35,53.16,61.50,51.08,34.44,51.7,48.3
1761959400.89,56.17,60.01,50.93,23.89,49.4,47.5
1761959401.42,58.73,58.69,50.79,14.45,47.1,46.8
1761959401.94,60.65,57.56,50.67,7.78,44.7,46.3
1761959402.47,61.81,56.62,50.57,5.03,42.4,45.8
1761959403.00,62.13,55.89,50.49,6.71,40.1,45.4
1761959403.54,61.58,55.37,50.44,12.52,37.9,45.2
1761959404.06,60.20,55.08,50.41,21.39,35.9,45.0
1761959404.59,58.09,55.00,50.40,31.83,34.1,45.0
1761959405.13,55.39,55.15,50.42,41.93,32.6,45.1
1761959405.66,52.29,55.53,50.46,49.93,31.4,45.3
1761959406.19,49.01,56.12,50.52,54.38,30.6,45.6
1761959406.72,45.78,56.93,50.60,54.50,30.1,46.0
1761959407.25,42.82,57.94,50.71,50.25,30.0,46.5
1761959407.78,40.35,59.14,50.83,42.43,30.3,47.1
1761959408.31,38.53,60.53,50.98,32.37,30.9,47.8
1761959408.84,37.50,62.07,51.14,21.93,32.0,48.5
1761959409.37,37.32,63.76,51.32,12.90,33.3,49.4
1761959409.90,38.00,65.57,51.51,6.92,34.9,50.3
1761959410.43,39.51,67.48,51.71,5.01,36.8,51.2
1761959410.96,41.71,69.48,51.92,7.52,38.9,52.2
1761959411.49,44.48,71.54,52.14,14.00,41.1,53.3
1761959412.00,47.47,73.55,52.35,22.86,43.4,54.3
1761959412.53,50.73,75.66,52.57,33.28,45.7,55.3
1761959413.05,53.93,77.76,52.79,43.15,48.1,56.4
1761959413.58,56.85,79.85,53.01,50.76,50.4,57.4
1761959414.11,59.26,81.87,53.22,54.64,52.5,58.4
1761959414.64,61.01,83.82,53.43,54.19,54.5,59.4
1761959415.17,61.97,85.67,53.62,49.45,56.2,60.3
1761959415.70,62.07,87.40,53.80,41.27,57.6,61.2
1761959416.23,61.32,88.98,53.97,31.13,58.8,62.0
1761959416.76,59.75,90.42,54.12,20.74,59.5,62.7
1761959417.29,57.49,91.68,54.25,12.01,59.9,63.3
1761959417.82,54.66,92.76,54.36,6.44,60.0,63.9
1761959418.35,51.50,93.63,54.46,5.09,59.6,64.3
1761959418.88,48.22,94.30,54.53,8.13,58.9,64.6
1761959419.41,45.05,94.74,54.57,15.04,57.8,64.9
1761959419.94,42.19,94.97,54.60,24.62,56.4,65.0
1761959420.47,39.86,94.97,54.60,35.13,54.8,65.0
1761959421.00,38.22,94.75,54.57,44.72,52.8,64.9
1761959421.53,37.38,94.31,54.53,51.71,50.7,64.7
1761959422.06,37.40,93.66,54.46,54.88,48.5,64.3
1761959422.59,38.27,92.79,54.37,53.66,46.1,63.9
1761959423.11,39.93,91.73,54.26,48.29,43.7,63.4
1761959423.65,42.30,90.46,54.12,39.59,41.4,62.7
1761959424.18,45.16,89.04,53.97,29.27,39.1,62.0
1761959424.71,48.36,87.45,53.81,19.04,37.0,61.2
1761959425.24,51.64,85.72,53.63,10.76,35.1,60.4
1761959425.77,54.79,83.88,53.43,5.90,33.4,59.4
1761959426.30,57.59,81.93,53.23,5.30,32.1,58.5
1761959426.83,59.83,79.90,53.01,9.09,31.0,57.5
1761959427.36,61.37,77.82,52.80,16.59,30.3,56.4
1761959427.89,62.09,75.71,52.57,26.46,30.0,55.4
1761959428.42,61.94,73.59,52.35,36.96,30.1,54.3
1761959428.95,60.94,71.48,52.13,46.24,30.5,53.2
1761959429.48,59.17,69.43,51.91,52.61,31.3,52.2
1761959430.01,56.72,67.42,51.70,55.00,32.5,51.2
1761959430.54,53.78,65.50,51.50,52.94,33.9,50.3
1761959431.07,50.56,63.69,51.31,46.82,35.7,49.3
1761959431.60,47.28,62.01,51.14,37.71,37.7,48.5
1761959432.13,44.41,60.59,50.99,28.10,39.7,47.8
1761959432.66,41.50,59.13,50.83,17.46,42.1,47.1
1761959433.19,39.35,57.93,50.71,9.70,44.4,46.5
1761959433.70,37.96,56.97,50.61,5.59,46.7,46.0
1761959434.23,37.31,56.14,50.52,5.56,49.1,45.6
1761959434.76,37.54,55.54,50.46,9.92,51.3,45.3
