Timestamp,Speed,SOC,Pack_Voltage,Pack_Current,Motor_Temp,Controller_Temp
1761956901.37,61.02,83.83,53.43,54.17,54.5,59.4
1761956901.91,61.98,85.69,53.62,49.37,56.2,60.3
1761956902.43,62.07,87.41,53.80,41.18,57.7,61.2
1761956902.97,61.31,89.00,53.97,31.00,58.8,62.0
1761956903.50,59.73,90.43,54.12,20.64,59.5,62.7
1761956904.03,57.45,91.70,54.25,11.89,59.9,63.3
1761956904.56,54.63,92.77,54.37,6.41,60.0,63.9
1761956905.07,51.58,93.61,54.45,5.07,59.6,64.3
1761956905.61,48.28,94.29,54.53,8.05,58.9,64.6
1761956906.12,45.15,94.73,54.57,14.75,57.9,64.9
1761956906.65,42.29,94.97,54.60,24.25,56.5,65.0
1761956907.19,39.93,94.98,54.60,34.79,54.8,65.0
1761956907.72,38.26,94.76,54.57,44.50,52.9,64.9
1761956908.25,37.39,94.32,54.53,51.62,50.8,64.7
1761956908.78,37.39,93.67,54.46,54.87,48.5,64.3
1761956909.31,38.25,92.80,54.37,53.71,46.1,63.9
1761956909.84,39.91,91.74,54.26,48.36,43.7,63.4
1761956910.37,42.25,90.49,54.13,39.78,41.4,62.7
1761956910.87,44.94,89.15,53.99,30.05,39.3,62.1
1761956911.39,48.10,87.58,53.82,19.78,37.2,61.3
1761956911.92,51.39,85.86,53.64,11.30,35.2,60.4
1761956912.46,54.57,84.02,53.45,6.11,33.5,59.5
1761956912.99,57.41,82.07,53.24,5.20,32.1,58.5
1761956913.52,59.69,80.05,53.03,8.68,31.1,57.5
1761956914.05,61.28,77.97,52.81,15.95,30.4,56.5
1761956914.58,62.06,75.87,52.59,25.66,30.0,55.4
1761956915.10,61.99,73.76,52.37,36.14,30.1,54.4
1761956915.63,61.06,71.66,52.15,45.55,30.5,53.3
1761956916.16,59.34,69.59,51.93,52.22,31.2,52.3
1761956916.69,56.94,67.58,51.72,54.97,32.4,51.3
1761956917.22,54.04,65.66,51.52,53.28,33.8,50.3
1761956917.75,50.83,63.84,51.33,47.45,35.5,49.4
1761956918.28,47.55,62.15,51.15,38.56,37.5,48.6
1761956918.82,44.42,60.59,50.99,28.11,39.7,47.8
1761956919.34,41.67,59.21,50.84,18.06,41.9,47.1
1761956919.87,39.47,58.00,50.72,10.08,44.3,46.5
1761956920.37,38.04,57.03,50.61,5.77,46.5,46.0
1761956920.90,37.33,56.21,50.53,5.38,48.9,45.6
1761956921.43,37.47,55.59,50.46,9.31,51.1,45.3
1761956921.96,38.47,55.19,50.42,16.92,53.2,45.1
1761956922.47,40.16,55.01,50.40,26.38,55.0,45.0
1761956923.00,42.51,55.04,50.40,36.61,56.6,45.0
1761956923.51,45.37,55.29,50.43,45.82,58.0,45.1
1761956924.03,48.47,55.75,50.48,52.25,59.0,45.4
1761956924.56,51.67,56.41,50.55,54.95,59.6,45.7
1761956925.09,54.94,57.33,50.64,53.21,60.0,46.2
1761956925.63,57.61,58.38,50.75,47.62,59.9,46.7
1761956926.13,59.82,59.63,50.89,38.93,59.5,47.3
1761956926.66,61.38,61.10,51.04,28.31,58.7,48.0
