Timestamp,Speed,SOC,Pack_Voltage,Pack_Current,Motor_Temp,Controller_Temp
1761945702.84,63.80,62.04,51.14,37.92,52.4,48.5
1761945703.35,68.60,60.57,50.98,27.93,50.3,47.8
1761945703.86,72.86,59.24,50.85,18.26,48.1,47.1
1761945704.36,76.27,58.08,50.72,10.54,45.9,46.5
1761945704.86,78.65,57.10,50.62,5.95,43.6,46.0
1761945705.37,79.87,56.29,50.54,5.21,41.4,45.6
1761945705.88,79.81,55.67,50.47,8.47,39.2,45.3
1761945706.38,78.50,55.25,50.43,15.22,37.2,45.1
1761945706.89,75.99,55.03,50.40,24.41,35.3,45.0
1761945707.39,72.50,55.02,50.40,34.39,33.7,45.0
1761945707.91,68.14,55.21,50.42,43.82,32.3,45.1
1761945708.41,63.29,55.61,50.46,50.94,31.3,45.3
1761945708.92,58.26,56.21,50.53,54.62,30.5,45.6
1761945709.42,53.31,57.00,50.61,54.33,30.1,46.0
1761945709.93,48.82,57.96,50.71,50.13,30.0,46.5
1761945710.45,44.96,59.13,50.83,42.49,30.3,47.1
1761945710.96,42.11,60.46,50.97,32.81,30.9,47.7
1761945711.47,40.44,61.93,51.13,22.79,31.9,48.5
1761945711.97,40.02,63.52,51.29,13.97,33.1,49.3
1761945712.49,40.91,65.28,51.48,7.59,34.7,50.1
1761945713.00,43.01,67.10,51.67,5.04,36.4,51.1
1761945713.51,46.23,69.02,51.87,6.57,38.4,52.0
1761945714.02,50.33,70.99,52.08,11.94,40.5,53.0
1761945714.53,55.09,73.02,52.29,20.34,42.8,54.0
1761945715.04,60.11,75.05,52.50,30.23,45.1,55.0
1761945715.54,65.12,77.07,52.72,40.06,47.3,56.0
1761945716.05,69.81,79.07,52.93,48.28,49.5,57.0
1761945716.56,73.88,81.04,53.13,53.54,51.7,58.0
1761945717.07,77.05,82.94,53.33,54.95,53.6,59.0
1761945717.58,79.14,84.77,53.53,52.27,55.4,59.9
1761945718.09,79.98,86.49,53.71,45.97,56.9,60.7
1761945718.60,79.54,88.10,53.88,37.02,58.2,61.6
1761945719.11,77.84,89.57,54.03,26.93,59.1,62.3
1761945719.62,74.98,90.89,54.17,17.34,59.7,62.9
1761945720.13,71.14,92.05,54.29,9.81,60.0,63.5
1761945720.64,66.60,93.02,54.39,5.62,59.9,64.0
1761945721.14,61.68,93.80,54.47,5.40,59.5,64.4
1761945721.65,56.62,94.40,54.54,9.17,58.7,64.7
1761945722.16,51.77,94.79,54.58,16.34,57.6,64.9
1761945722.67,47.44,94.98,54.60,25.75,56.3,65.0
1761945723.18,43.92,94.96,54.60,35.88,54.6,65.0
1761945723.68,41.45,94.74,54.57,45.00,52.8,64.9
1761945724.19,40.17,94.31,54.53,51.70,50.7,64.7
1761945724.70,40.16,93.69,54.46,54.84,48.5,64.3
1761945725.21,41.42,92.87,54.38,53.93,46.3,63.9
1761945725.72,43.89,91.86,54.27,49.11,44.0,63.4
1761945726.23,47.40,90.68,54.15,41.15,41.7,62.8
1761945726.74,51.71,89.34,54.01,31.39,39.6,62.2
1761945727.24,56.53,87.86,53.85,21.45,37.5,61.4
1761945727.75,61.60,86.23,53.68,12.84,35.6,60.6
1761945728.26,66.54,84.50,53.50,7.06,33.9,59.8
1761945728.77,71.07,82.67,53.31,5.00,32.5,58.8
1761945729.28,74.91,80.75,53.10,7.01,31.4,57.9
1761945729.79,77.78,78.78,52.90,12.77,30.6,56.9
1761945730.29,79.51,76.76,52.69,21.35,30.1,55.9
1761945730.80,79.99,74.72,52.47,31.39,30.0,54.9
1761945731.31,79.17,72.69,52.26,41.17,30.2,53.8
1761945731.82,77.12,70.69,52.05,49.08,30.8,52.8
1761945732.33,73.95,68.72,51.84,53.93,31.7,51.9
1761945732.84,69.91,66.83,51.64,54.84,32.9,50.9
1761945733.35,65.21,65.01,51.45,51.69,34.4,50.0
1761945733.86,60.21,63.31,51.27,45.03,36.1,49.2
1761945734.36,55.19,61.73,51.11,35.93,38.0,48.4
1761945734.87,50.47,60.28,50.95,25.86,40.1,47.6
1761945735.38,46.34,58.98,50.82,16.41,42.4,47.0
1761945735.89,43.10,57.85,50.70,9.21,44.6,46.4
1761945736.40,40.95,56.89,50.60,5.41,46.9,45.9
1761945736.91,40.03,56.12,50.52,5.65,49.2,45.6
1761945737.42,40.41,55.54,50.46,9.93,51.3,45.3
1761945737.93,42.06,55.17,50.42,17.50,53.3,45.1
1761945738.45,44.91,55.01,50.40,27.22,55.2,45.0
1761945738.97,48.73,55.06,50.41,37.36,56.7,45.0
1761945739.48,53.32,55.32,50.43,46.33,58.0,45.2
1761945739.99,58.32,55.78,50.48,52.52,59.0,45.4
1761945740.50,63.42,56.45,50.55,54.98,59.7,45.7
1761945741.01,68.29,57.31,50.64,53.31,60.0,46.2
1761945741.53,72.62,58.35,50.75,47.81,59.9,46.7
1761945742.03,76.12,59.56,50.88,39.40,59.5,47.3
1761945742.54,78.58,60.93,51.02,29.46,58.8,48.0
1761945743.05,79.84,62.44,51.18,19.67,57.8,48.7
1761945743.56,79.84,64.09,51.35,11.49,56.4,49.5
1761945744.06,78.57,65.83,51.54,6.39,54.8,50.4
1761945744.58,76.05,67.72,51.74,5.08,53.0,51.4
1761945745.09,72.55,69.64,51.94,7.89,50.9,52.3
1761945745.60,68.21,71.63,52.15,14.35,48.8,53.3
1761945746.11,63.34,73.66,52.36,23.38,46.5,54.3
1761945746.62,58.20,75.72,52.58,33.60,44.2,55.4
1761945747.14,53.22,77.76,52.79,43.14,41.9,56.4
1761945747.65,48.67,79.77,53.00,50.53,39.7,57.4
1761945748.16,44.87,81.73,53.21,54.51,37.6,58.4
1761945748.67,42.06,83.61,53.40,54.45,35.7,59.3
1761945749.18,40.41,85.41,53.59,50.37,34.0,60.2
1761945749.69,40.03,87.10,53.77,42.92,32.6,61.0
1761945750.21,40.96,88.67,53.94,33.27,31.4,61.8
1761945750.72,43.11,90.08,54.08,23.18,30.6,62.5
1761945751.23,46.39,91.35,54.22,14.14,30.1,63.2
1761945751.74,50.52,92.44,54.33,7.78,30.0,63.7
1761945752.25,55.31,93.35,54.43,5.05,30.2,64.2
1761945752.77,60.40,94.07,54.50,6.48,30.8,64.5
1761945753.28,65.47,94.59,54.56,11.84,31.7,64.8
1761945753.80,70.18,94.90,54.59,20.22,32.9,64.9
1761945754.31,74.23,95.00,54.60,30.24,34.4,65.0
1761945754.83,77.34,94.89,54.59,40.24,36.2,64.9
1761945755.34,79.32,94.56,54.55,48.59,38.2,64.8
1761945755.86,80.00,94.03,54.50,53.71,40.3,64.5
1761945756.37,79.37,93.30,54.42,54.90,42.6,64.2
1761945756.89,77.46,92.38,54.32,51.93,44.9,63.7
1761945757.40,74.40,91.27,54.21,45.29,47.2,63.1
1761945757.91,70.47,90.01,54.08,36.27,49.4,62.5
1761945758.42,65.84,88.59,53.93,26.17,51.5,61.8
1761945758.92,60.89,87.04,53.76,16.78,53.5,61.0
1761945759.43,55.78,85.34,53.59,9.40,55.3,60.2
1761945759.95,50.96,83.53,53.40,5.46,56.8,59.3
1761945760.47,46.72,81.63,53.20,5.60,58.1,58.3
1761945761.00,43.22,79.57,52.98,10.09,59.1,57.3
1761945761.51,41.03,77.57,52.77,17.66,59.7,56.3
1761945762.02,40.05,75.54,52.56,27.32,60.0,55.3
1761945762.54,40.37,73.47,52.34,37.55,59.9,54.2
1761945763.04,41.95,71.46,52.13,46.35,59.5,53.2
1761945763.55,44.72,69.46,51.92,52.53,58.7,52.2
1761945764.07,48.48,67.53,51.72,54.98,57.6,51.3
1761945764.58,53.04,65.66,51.52,53.28,56.2,50.3
1761945765.09,58.00,63.90,51.33,47.74,54.5,49.5
1761945765.60,63.11,62.26,51.16,39.24,52.6,48.6
1761945766.12,68.01,60.75,51.00,29.22,50.6,47.9
1761945766.63,72.39,59.39,50.86,19.33,48.4,47.2
1761945767.14,75.95,58.20,50.74,11.23,46.1,46.6
1761945767.65,78.49,57.17,50.63,6.20,43.8,46.1
1761945768.17,79.82,56.34,50.54,5.12,41.5,45.7
1761945768.68,79.85,55.70,50.47,8.18,39.3,45.3
1761945769.19,78.59,55.27,50.43,14.83,37.3,45.1
1761945769.71,76.10,55.04,50.40,24.05,35.4,45.0
1761945770.22,72.55,55.02,50.40,34.26,33.7,45.0
1761945770.74,68.13,55.21,50.42,43.85,32.3,45.1
1761945771.25,63.21,55.62,50.47,51.02,31.2,45.3
1761945771.76,58.14,56.22,50.53,54.66,30.5,45.6
1761945772.29,53.02,57.05,50.62,54.18,30.1,46.0
1761945772.80,48.52,58.04,50.72,49.68,30.0,46.5
1761945773.31,44.74,59.22,50.84,41.90,30.3,47.1
1761945773.82,41.97,60.55,50.98,32.21,31.0,47.8
1761945774.34,40.36,62.05,51.14,22.05,31.9,48.5
1761945774.85,40.04,63.67,51.31,13.26,33.2,49.3
1761945775.36,41.01,65.40,51.49,7.30,34.8,50.2
1761945775.86,43.19,67.22,51.68,5.01,36.5,51.1
1761945776.37,46.45,69.13,51.88,6.78,38.5,52.1
1761945776.88,50.56,71.09,52.09,12.31,40.6,53.0
1761945777.38,55.30,73.10,52.30,20.73,42.9,54.1
1761945777.89,60.29,75.12,52.51,30.58,45.1,55.1
1761945778.39,65.29,77.14,52.72,40.39,47.4,56.1
1761945778.90,69.93,79.13,52.93,48.47,49.6,57.1
1761945779.41,73.97,81.09,53.14,53.62,51.7,58.0
1761945779.91,77.12,82.99,53.34,54.93,53.7,59.0
1761945780.42,79.17,84.81,53.53,52.17,55.4,59.9
1761945780.93,79.99,86.52,53.71,45.84,56.9,60.8
1761945781.44,79.52,88.12,53.88,36.88,58.2,61.6
1761945781.94,77.83,89.58,54.03,26.89,59.1,62.3
1761945782.45,74.99,90.88,54.17,17.37,59.7,62.9
1761945782.95,71.19,92.03,54.29,9.89,60.0,63.5
1761945783.46,66.67,93.01,54.39,5.66,59.9,64.0
1761945783.97,61.73,93.80,54.47,5.38,59.5,64.4
1761945784.47,56.69,94.39,54.54,9.09,58.7,64.7
1761945784.98,51.87,94.79,54.58,16.16,57.7,64.9
1761945785.49,47.54,94.98,54.60,25.51,56.3,65.0
1761945785.99,44.02,94.97,54.60,35.57,54.7,65.0
1761945786.50,41.52,94.75,54.57,44.71,52.8,64.9
1761945787.00,40.20,94.34,54.53,51.46,50.8,64.7
1761945787.51,40.13,93.72,54.47,54.78,48.7,64.4
1761945788.02,41.33,92.91,54.38,54.07,46.4,64.0
1761945788.53,43.74,91.92,54.28,49.44,44.1,63.5
1761945789.03,47.17,90.75,54.15,41.68,41.9,62.9
1761945789.54,51.43,89.42,54.01,32.00,39.7,62.2
1761945790.04,56.22,87.95,53.86,22.04,37.6,61.5
1761945790.55,61.26,86.34,53.69,13.34,35.7,60.7
1761945791.06,66.23,84.62,53.51,7.34,34.1,59.8
1761945791.56,70.79,82.80,53.32,5.01,32.6,58.9
1761945792.07,74.66,80.89,53.12,6.73,31.5,57.9
1761945792.58,77.61,78.92,52.91,12.24,30.7,57.0
1761945793.08,79.42,76.93,52.70,20.58,30.2,56.0
1761945793.59,80.00,74.91,52.49,30.46,30.0,55.0
1761945794.10,79.31,72.89,52.28,40.26,30.2,53.9
1761945794.60,77.38,70.89,52.07,48.41,30.7,52.9
1761945795.11,74.33,68.92,51.86,53.60,31.6,52.0
1761945795.61,70.41,67.04,51.66,54.94,32.7,51.0
1761945796.13,65.68,65.18,51.47,52.15,34.2,50.1
1761945796.64,60.71,63.47,51.29,45.82,35.9,49.2
1761945797.14,55.73,61.90,51.12,37.01,37.8,48.4
1761945797.64,51.00,60.45,50.97,27.05,39.9,47.7
1761945798.14,46.84,59.14,50.83,17.57,42.1,47.1
1761945798.64,43.51,58.00,50.71,10.07,44.3,46.5
1761945799.15,41.22,57.03,50.61,5.76,46.6,46.0
1761945799.65,40.10,56.24,50.53,5.30,48.8,45.6
1761945800.15,40.23,55.64,50.47,8.79,50.9,45.3
1761945800.66,41.62,55.23,50.42,15.70,52.9,45.1
1761945801.16,44.14,55.03,50.40,24.83,54.7,45.0
1761945801.66,47.67,55.02,50.40,34.82,56.3,45.0
1761945802.16,51.96,55.22,50.42,44.01,57.7,45.1
1761945802.66,56.77,55.62,50.46,50.99,58.7,45.3
1761945803.17,61.78,56.21,50.53,54.63,59.5,45.6
1761945803.67,66.68,56.99,50.61,54.34,59.9,46.0
1761945804.17,71.17,57.96,50.71,50.14,60.0,46.5
1761945804.68,74.96,59.10,50.83,42.71,59.7,47.1
1761945805.18,77.78,60.40,50.97,33.29,59.1,47.7
1761945805.68,79.50,61.85,51.12,23.31,58.2,48.4
1761945806.19,79.99,63.43,51.28,14.42,57.0,49.2
1761945806.69,79.22,65.13,51.46,8.00,55.5,50.1
1761945807.19,77.24,66.92,51.65,5.11,53.8,51.0
1761945807.70,74.17,68.80,51.85,6.20,51.8,51.9
1761945808.20,70.18,70.76,52.06,11.15,49.7,52.9
1761945808.71,65.57,72.75,52.26,19.09,47.5,53.9
1761945809.21,60.63,74.75,52.47,28.74,45.3,54.9
1761945809.71,55.61,76.77,52.69,38.66,43.0,55.9
1761945810.22,50.87,78.77,52.90,47.20,40.8,56.9
1761945810.72,46.72,80.73,53.10,52.94,38.7,57.9
1761945811.23,43.41,82.63,53.30,55.00,36.7,58.8
1761945811.73,41.15,84.44,53.49,53.06,34.9,59.7
1761945812.23,40.08,86.17,53.67,47.43,33.4,60.6
1761945812.74,40.27,87.79,53.84,38.97,32.1,61.4
1761945813.24,41.70,89.27,54.00,29.11,31.1,62.1
1761945813.75,44.28,90.60,54.14,19.40,30.4,62.8
1761945814.25,47.84,91.78,54.26,11.39,30.0,63.4
1761945814.75,52.19,92.79,54.37,6.33,30.0,63.9
1761945815.26,57.03,93.62,54.46,5.07,30.4,64.3
1761945815.76,62.09,94.26,54.52,7.84,31.1,64.6
1761945816.27,67.03,94.71,54.57,14.24,32.1,64.9
1761945816.78,71.48,94.95,54.59,23.14,33.3,65.0
1761945817.28,75.21,94.99,54.60,33.15,34.9,65.0
1761945817.79,77.98,94.82,54.58,42.67,36.7,64.9
1761945818.30,79.60,94.45,54.54,50.14,38.7,64.7
1761945818.80,79.97,93.88,54.48,54.35,40.8,64.4
1761945819.31,79.07,93.12,54.40,54.61,43.1,64.1
1761945819.82,76.94,92.17,54.30,50.88,45.3,63.6
1761945820.32,73.73,91.04,54.18,43.76,47.6,63.0
1761945820.83,69.67,89.76,54.05,34.46,49.8,62.4
1761945821.34,64.96,88.32,53.90,24.36,51.9,61.7
1761945821.84,59.95,86.74,53.73,15.23,53.8,60.9
1761945822.35,54.97,85.05,53.56,8.50,55.6,60.0
1761945822.85,50.27,83.25,53.37,5.21,57.1,59.1
1761945823.36,46.20,81.36,53.17,5.94,58.3,58.2
1761945823.87,43.01,79.41,52.96,10.58,59.2,57.2
1761945824.37,40.91,77.42,52.75,18.35,59.8,56.2
1761945824.88,40.03,75.40,52.54,27.99,60.0,55.2
1761945825.39,40.42,73.36,52.33,38.07,59.9,54.2
1761945825.90,42.06,71.35,52.12,46.73,59.4,53.2
1761945826.41,44.89,69.36,51.91,52.75,58.6,52.2
1761945826.91,48.63,67.46,51.71,54.99,57.5,51.2
1761945827.42,53.11,65.63,51.52,53.22,56.2,50.3
1761945827.92,57.99,63.91,51.34,47.75,54.5,49.5
1761945828.42,63.02,62.29,51.17,39.41,52.7,48.6
1761945828.93,67.83,60.80,51.01,29.61,50.7,47.9
1761945829.43,72.16,59.46,50.87,19.86,48.5,47.2
1761945829.93,75.73,58.28,50.74,11.73,46.3,46.6
1761945830.44,78.31,57.26,50.64,6.49,44.0,46.1
1761945830.94,79.74,56.42,50.55,5.04,41.8,45.7
1761945831.45,79.92,55.77,50.48,7.60,39.6,45.4
1761945831.95,78.83,55.31,50.43,13.77,37.5,45.2
1761945832.46,76.51,55.05,50.41,22.70,35.6,45.0
1761945832.97,73.16,55.01,50.40,32.70,34.0,45.0
1761945833.48,68.96,55.16,50.42,42.28,32.6,45.1
1761945833.99,64.15,55.53,50.46,49.92,31.4,45.3
1761945834.50,59.05,56.10,50.52,54.30,30.6,45.6
1761945835.00,54.11,56.85,50.59,54.66,30.1,45.9
1761945835.51,49.52,57.79,50.69,51.07,30.0,46.4
1761945836.01,45.61,58.90,50.81,44.13,30.2,47.0
1761945836.52,42.59,60.19,50.94,34.83,30.8,47.6
1761945837.02,40.69,61.61,51.09,24.85,31.6,48.3
1761945837.52,40.00,63.17,51.26,15.69,32.8,49.1
1761945838.03,40.57,64.85,51.43,8.80,34.3,49.9
1761945838.53,42.38,66.64,51.62,5.30,36.0,50.8
1761945839.04,45.29,68.51,51.82,5.77,37.9,51.8
1761945839.54,49.15,70.45,52.02,10.14,39.9,52.7
1761945840.04,53.67,72.43,52.23,17.69,42.1,53.7
1761945840.55,58.64,74.45,52.44,27.28,44.4,54.7
1761945841.06,63.66,76.47,52.65,37.26,46.7,55.7
1761945841.56,68.49,78.49,52.87,46.13,48.9,56.7
1761945842.07,72.73,80.45,53.07,52.33,51.0,57.7
1761945842.58,76.21,82.38,53.27,54.96,53.1,58.7
1761945843.08,78.62,84.22,53.47,53.52,54.9,59.6
1761945843.59,79.86,85.98,53.65,48.23,56.5,60.5
1761945844.10,79.81,87.62,53.83,39.97,57.8,61.3
1761945844.61,78.50,89.12,53.98,30.14,58.8,62.1
1761945845.11,76.02,90.48,54.13,20.29,59.6,62.7
1761945845.62,72.52,91.68,54.25,12.01,59.9,63.3
1761945846.13,68.20,92.71,54.36,6.62,60.0,63.9
1761945846.63,63.40,93.55,54.45,5.02,59.7,64.3
1761945847.13,58.40,94.21,54.52,7.41,59.0,64.6
1761945847.64,53.47,94.67,54.57,13.43,58.1,64.8
1761945848.14,48.96,94.94,54.59,22.11,56.8,65.0
1761945848.64,45.15,95.00,54.60,32.04,55.3,65.0
1761945849.15,42.28,94.85,54.58,41.65,53.5,64.9
1761945849.65,40.53,94.51,54.55,49.38,51.6,64.8
1761945850.15,40.00,93.97,54.49,54.02,49.5,64.5
1761945850.66,40.74,93.23,54.41,54.81,47.2,64.1
1761945851.16,42.69,92.32,54.32,51.63,45.0,63.7
1761945851.67,45.76,91.21,54.20,44.91,42.7,63.1
1761945852.17,49.73,89.95,54.07,35.81,40.5,62.5
1761945852.70,54.54,88.47,53.91,25.38,38.3,61.7
1761945853.20,59.50,86.92,53.75,16.12,36.4,61.0
1761945853.71,64.52,85.23,53.57,9.06,34.6,60.1
1761945854.21,69.22,83.46,53.39,5.38,33.1,59.2
1761945854.72,73.35,81.59,53.19,5.64,31.9,58.3
1761945855.22,76.66,79.65,52.99,9.83,30.9,57.3
1761945855.73,78.90,77.66,52.78,17.27,30.3,56.3
1761945856.23,79.93,75.65,52.57,26.74,30.0,55.3
1761945856.74,79.71,73.64,52.36,36.72,30.1,54.3
1761945857.24,78.25,71.64,52.15,45.63,30.5,53.3
1761945857.75,75.62,69.67,51.94,52.04,31.2,52.3
1761945858.25,71.99,67.74,51.74,54.91,32.3,51.4
1761945858.76,67.61,65.90,51.54,53.75,33.6,50.5
1761945859.26,62.77,64.16,51.36,48.79,35.2,49.6
1761945859.76,57.75,62.53,51.19,40.83,37.0,48.8
1761945860.27,52.87,61.02,51.03,31.12,39.0,48.0
1761945860.77,48.42,59.65,50.89,21.21,41.2,47.3
1761945861.28,44.72,58.44,50.76,12.74,43.4,46.7
1761945861.78,41.99,57.39,50.65,7.03,45.7,46.2
1761945862.29,40.38,56.52,50.56,5.00,47.9,45.8
1761945862.79,40.03,55.84,50.49,7.03,50.1,45.4
1761945863.30,40.95,55.36,50.44,12.75,52.2,45.2
1761945863.80,43.07,55.08,50.41,21.23,54.1,45.0
1761945864.31,46.28,55.00,50.40,31.17,55.8,45.0
1761945864.81,50.33,55.13,50.41,40.86,57.2,45.1
1761945865.32,55.00,55.45,50.45,48.82,58.4,45.2
1761945865.82,60.00,55.98,50.50,53.78,59.3,45.5
1761945866.33,65.00,56.70,50.58,54.90,59.8,45.8
1761945866.83,69.66,57.60,50.67,52.03,60.0,46.3
1761945867.34,73.75,58.69,50.79,45.56,59.9,46.8
1761945867.84,76.94,59.94,50.92,36.64,59.4,47.5
1761945868.34,79.05,61.34,51.07,26.66,58.6,48.2
1761945868.85,79.97,62.87,51.23,17.23,57.4,48.9
1761945869.35,79.62,64.53,51.40,9.83,56.0,49.8
1761945869.85,78.04,66.30,51.59,5.65,54.4,50.7
1761945870.36,75.29,68.18,51.78,5.40,52.5,51.6
1761945870.87,71.58,70.11,51.99,9.12,50.4,52.6
1761945871.37,67.15,72.09,52.19,16.20,48.3,53.5
1761945871.88,62.27,74.09,52.40,25.48,46.0,54.5
1761945872.38,57.23,76.11,52.62,35.52,43.7,55.6
1761945872.89,52.38,78.12,52.83,44.64,41.5,56.6
1761945873.39,48.00,80.09,53.03,51.42,39.4,57.5
1761945873.89,44.40,82.01,53.24,54.76,37.3,58.5
1761945874.40,41.77,83.86,53.43,54.13,35.5,59.4
1761945874.90,40.30,85.62,53.61,49.64,33.8,60.3
1761945875.40,40.06,87.27,53.79,42.00,32.5,61.1
1761945875.91,41.09,88.79,53.95,32.45,31.4,61.9
1761945876.41,43.31,90.18,54.09,22.48,30.6,62.6
1761945876.92,46.58,91.41,54.22,13.74,30.1,63.2
1761945877.42,50.71,92.48,54.34,7.59,30.0,63.7
1761945877.92,55.39,93.36,54.43,5.04,30.2,64.2
1761945878.43,60.40,94.07,54.50,6.48,30.8,64.5
1761945878.93,65.37,94.58,54.56,11.69,31.7,64.8
1761945879.43,70.00,94.89,54.59,19.83,32.9,64.9
1761945879.94,74.00,95.00,54.60,29.61,34.3,65.0
1761945880.44,77.12,94.91,54.59,39.44,36.0,65.0
1761945880.94,79.15,94.61,54.56,47.75,37.9,64.8
1761945881.45,79.98,94.12,54.51,53.23,40.0,64.6
1761945881.95,79.56,93.43,54.44,54.99,42.2,64.2
1761945882.46,77.88,92.55,54.34,52.74,44.5,63.8
1761945882.96,75.10,91.50,54.23,46.86,46.7,63.3
1761945883.46,71.36,90.29,54.11,38.30,48.9,62.6
1761945883.96,66.91,88.92,53.96,28.41,51.1,62.0
1761945884.47,62.03,87.40,53.80,18.78,53.1,61.2
1761945884.97,57.00,85.76,53.63,10.91,54.9,60.4
1761945885.47,52.18,84.01,53.45,6.11,56.5,59.5
1761945885.98,47.84,82.18,53.25,5.13,57.8,58.6
1761945886.48,44.27,80.26,53.05,8.13,58.8,57.6
1761945886.98,41.69,78.30,52.85,14.62,59.5,56.6
1761945887.49,40.26,76.29,52.64,23.63,59.9,55.6
1761945887.99,40.08,74.27,52.42,33.65,60.0,54.6
1761945888.50,41.17,72.26,52.21,43.07,59.7,53.6
1761945889.00,43.44,70.28,52.00,50.37,59.1,52.6
1761945889.50,46.75,68.36,51.80,54.42,58.1,51.7
1761945890.01,50.88,66.50,51.61,54.58,56.9,50.8
1761945890.51,55.59,64.73,51.42,50.82,55.4,49.9
1761945891.01,60.58,63.06,51.25,43.74,53.6,49.0
1761945891.51,65.53,61.51,51.08,34.47,51.7,48.3
1761945892.05,70.42,60.01,50.93,23.85,49.4,47.5
1761945892.56,74.41,58.73,50.79,14.70,47.2,46.9
1761945893.06,77.40,57.65,50.68,8.19,44.9,46.3
1761945893.57,79.31,56.73,50.58,5.14,42.7,45.9
1761945894.07,80.00,56.01,50.51,6.09,40.5,45.5
1761945894.58,79.42,55.47,50.45,10.89,38.4,45.2
1761945895.08,77.62,55.14,50.41,18.74,36.4,45.1
1761945895.59,74.70,55.00,50.40,28.40,34.7,45.0
1761945896.09,70.88,55.07,50.41,38.26,33.1,45.0
1761945896.59,66.35,55.34,50.44,46.85,31.9,45.2
1761945897.10,61.39,55.81,50.49,52.77,30.9,45.4
1761945897.60,56.34,56.48,50.56,55.00,30.3,45.7
1761945898.11,51.57,57.34,50.65,53.20,30.0,46.2
1761945898.61,47.30,58.37,50.75,47.66,30.1,46.7
1761945899.11,43.86,59.57,50.88,39.34,30.5,47.3
1761945899.62,41.43,60.93,51.02,29.49,31.2,48.0
1761945900.12,40.16,62.43,51.18,19.73,32.2,48.7
1761945900.62,40.15,64.06,51.35,11.62,33.6,49.5
1761945901.13,41.39,65.79,51.53,6.45,35.1,50.4
