Timestamp,Speed,SOC,Pack_Voltage,Pack_Current,Motor_Temp,Controller_Temp
1761948504.62,48.91,55.83,50.49,52.86,59.1,45.4
1761948505.15,52.18,56.53,50.56,55.00,59.7,45.8
1761948505.68,55.29,57.45,50.66,52.71,60.0,46.2
1761948506.21,58.00,58.56,50.77,46.43,59.9,46.8
1761948506.74,60.13,59.86,50.91,37.21,59.4,47.4
1761948507.24,61.49,61.25,51.06,27.28,58.6,48.1
1761948507.77,62.12,62.87,51.23,17.27,57.4,48.9
1761948508.30,61.88,64.61,51.41,9.58,56.0,49.8
1761948508.83,60.79,66.48,51.61,5.45,54.2,50.7
1761948509.36,58.94,68.43,51.81,5.67,52.2,51.7
1761948509.89,56.43,70.47,52.02,10.20,50.0,52.7
1761948510.42,53.45,72.56,52.24,18.24,47.7,53.8
1761948510.95,50.21,74.68,52.47,28.38,45.4,54.8
1761948511.48,46.96,76.78,52.69,38.74,43.0,55.9
1761948512.01,43.87,78.89,52.91,47.63,40.7,56.9
1761948512.54,41.21,80.93,53.12,53.35,38.4,58.0
1761948513.07,39.14,82.92,53.33,54.96,36.4,59.0
1761948513.60,37.80,84.81,53.53,52.17,34.6,59.9
1761948514.13,37.29,86.60,53.72,45.44,33.0,60.8
1761948514.65,37.64,88.26,53.89,36.03,31.7,61.6
1761948515.19,38.84,89.77,54.05,25.46,30.8,62.4
1761948515.72,40.80,91.11,54.19,15.76,30.2,63.1
1761948516.24,43.37,92.27,54.31,8.58,30.0,63.6
1761948516.78,46.40,93.25,54.42,5.17,30.2,64.1
1761948517.30,49.64,94.01,54.50,6.16,30.7,64.5
1761948517.84,52.91,94.56,54.55,11.38,31.6,64.8
1761948518.34,55.76,94.88,54.59,19.29,32.8,64.9
1761948518.87,58.40,95.00,54.60,29.58,34.3,65.0
1761948519.39,60.40,94.90,54.59,39.74,36.1,64.9
1761948519.90,61.65,94.59,54.56,48.07,38.0,64.8
1761948520.43,62.14,94.06,54.50,53.56,40.2,64.5
1761948520.94,61.78,93.34,54.43,54.94,42.5,64.2
1761948521.46,60.63,92.42,54.33,52.15,44.8,63.7
1761948521.98,58.73,91.30,54.21,45.54,47.1,63.2
1761948522.49,56.30,90.05,54.08,36.58,49.3,62.5
1761948523.00,53.43,88.63,53.93,26.48,51.5,61.8
1761948523.51,50.36,87.09,53.77,17.05,53.4,61.0
1761948524.04,47.00,85.29,53.58,9.23,55.3,60.1
1761948524.57,43.91,83.41,53.38,5.34,56.9,59.2
1761948525.08,41.34,81.53,53.19,5.72,58.2,58.3
